	vMAG_19	vMAG_72	vMAG_37	vMAG_14	vMAG_6	vMAG_50	vMAG_51	vMAG_88	vMAG_76	vMAG_35	vMAG_101	vMAG_103	vMAG_5	vMAG_25	vMAG_82	vMAG_97	vMAG_45	vMAG_92	vMAG_8	vMAG_93	vMAG_18	vMAG_70	vMAG_83	vMAG_20	vMAG_12	vMAG_74	vMAG_32	vMAG_65	vMAG_61	vMAG_41	vMAG_86	vMAG_85	vMAG_69	vMAG_30	vMAG_13	vMAG_28	vMAG_63	vMAG_1	vMAG_89	vMAG_78	vMAG_15	vMAG_47	vMAG_29	vMAG_94	vMAG_54	vMAG_36	vMAG_4	vMAG_48	vMAG_66	vMAG_10	vMAG_75	vMAG_90	vMAG_57	vMAG_62	vMAG_31	vMAG_11	vMAG_79	vMAG_27	vMAG_49	vMAG_102	vMAG_42	vMAG_21	vMAG_104	vMAG_52	vMAG_43	vMAG_26	vMAG_23	vMAG_80	vMAG_67	vMAG_3	vMAG_39	vMAG_24	vMAG_34	vMAG_53	vMAG_95	vMAG_84	vMAG_71	vMAG_9	vMAG_100	vMAG_64	vMAG_2	vMAG_73	vMAG_59	vMAG_60	vMAG_7	vMAG_40	vMAG_68	vMAG_87	vMAG_77	vMAG_55	vMAG_16	vMAG_22	vMAG_96	vMAG_33	vMAG_17	vMAG_44	vMAG_81	vMAG_38	vMAG_98	vMAG_46	vMAG_91	vMAG_58	vMAG_56	vMAG_99
bin_182	0.0	0.0011237692061377312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015899600525059116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023958773293832763	0.0	0.0	0.0	0.0	0.0	0.0042412457447585546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.414023326699037e-05	0.0	0.0	0.0	0.0	0.0	0.00012192812412637121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01932555179211461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0920121144248198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_43	0.0	0.037283422694909925	0.0	0.0	0.0	0.0	0.0	0.021931235169147602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002820235007029257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009489108820002489	0.0	0.0	0.0	0.0	0.0	0.0	0.06540339931249924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002003608529487395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002828845931479456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003622981394017031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591091351114234	0.0	0.0	0.0	0.0	0.0022853332863276244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_21	0.0	0.0031595449900033014	0.0326436762066539	0.0	0.0	0.0	0.0	0.007434159118950699	0.0	0.049570785549002724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016764135766484374	0.0	0.0	0.0	0.0	0.0	0.0009123874414653716	0.0	0.0	0.0004914963078332764	0.0	0.0	0.0	0.0016082893717763828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002094048388349079	0.0	0.000545267261956735	0.0	0.0	0.0	0.0	0.0013486551903941644	0.0	0.0	0.0	0.0	0.021455225627933373	0.0	0.0003606682788058616	0.0	8.489686345419735e-05	0.0010944503455872212	0.0008911481520286265	0.0	0.00022853885632975865	0.001091670561346168	0.0	0.0	0.0	0.0	0.0	0.005223684701120833	0.0	0.0	0.0	0.0010883944322659953	0.0	0.0	0.0	0.0	0.0	0.001255431030354851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001142153121289259	0.0	0.0	0.0003896999859509122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_10	0.0	0.0027844115249111637	0.0	0.007141900316255265	0.0	0.0	0.001639100856143807	0.006551499786938663	0.0	0.054606544224821564	0.0	0.0	0.0011318821311972914	0.0	0.0	0.0	0.005686808637529133	0.0	0.011398430388943582	0.0008864235764528695	0.0	0.0	0.00042124323835763394	0.0	0.0	0.0	0.0030781332133697943	0.01092199179705521	0.0	0.0	0.0	0.0005936368795098085	0.0007086684121186729	0.0	0.0	0.0	0.0	0.0	0.0024079956072331344	0.0	0.00027681323503964714	0.0015128703103072028	0.0007207913417055828	0.0	0.0	0.0	0.0	0.008319703460473888	0.0	0.0	0.0024104952673255405	0.0016045312664086631	0.0	0.0	0.0015892302773885564	0.0	0.0001496340807164322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047633426496360015	0.0	0.0004225294055357642	0.0	0.0	0.0011057366681311125	0.0	0.003836676496696967	0.0	0.0	0.0	0.0	0.0	0.0005531867152883131	0.0066496687589948636	0.0	0.0	0.0	0.0	0.0010077233134290302	0.0	0.0	0.0	0.0017755509723238214	0.0	0.0	0.0	0.0	0.0	0.0	0.0006826957270296415	0.0	0.0	0.0	0.0033175853056507908	0.0	0.0	0.010538041902492525	0.0017420470484123558	0.0
bin_3	0.0	0.03179473415876038	0.0	0.08155217715202769	0.0	0.0	0.0	0.009351311408320647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06235820793095792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046463683186976436	0.019999551541968568	0.013748251560961872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011583874027099863	0.0	0.0010384527679512653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005125940373653544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015782779906224455	0.0	0.0	0.0	1.4012231471886827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9744152211757331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060166077795256415	0.0	0.0
bin_114	0.0	0.0008470879373235914	0.0	0.0	0.0	0.0	0.0	0.0009965654126989874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003639027821463525	0.0	0.0	0.0	3.4978014242721446e-05	0.0004805729092567361	0.010631575674751991	0.0	0.0003057688679367575	0.0	0.0008306860731665611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.309427808156175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012222220300764255	0.0	0.0	0.0	0.0	0.0	1.1380611634934099e-05	0.0	0.00023892074724052932	0.0	0.0	0.0	0.0	0.0	9.057053132560898e-05	0.0	0.0	0.0	0.0	4.204910916769606e-05	0.0016328567769580769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026684311791176233	0.0	0.0	0.0	0.0	0.00045932442868281916	0.0	0.00020124618132449506	0.0	0.0	0.0	0.0	0.0	0.0	0.0001765789763034931	0.0	0.0016029685444748996	0.0	0.0
bin_117	0.0	0.0	0.015459563352763593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08202739980051325	0.0	0.0	0.0	0.0	0.0	8.238119648353027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_138	0.0	0.0	0.010748461932952594	0.0	0.0	0.0	0.019597200587333736	0.0	0.0	0.0	0.0	0.0	0.31886799584155834	0.0	0.0	0.0	0.019264362690201937	0.027411023498386183	0.0	0.020754691174505284	0.0	0.0	0.0	0.0	0.0010658168919630668	0.0	0.016867752313186147	0.0	0.17672181340931942	0.0	0.0	0.0	0.012709331128229058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004521994913031592	0.012208592477455675	0.0	0.0	0.0	0.0	0.06216933545109166	0.0	0.0	0.0	0.0	0.0	0.0	0.012825637590193957	0.0	0.0	0.0	0.0	0.0	0.0	0.005751204930558663	0.0	0.0	0.023136281419091475	0.0	0.0	0.0	0.0	0.0	0.0	0.03297018621693996	0.0	0.0	0.0	0.0	0.019662923312442182	0.0	0.0	0.0019327686230967743	0.0	0.0	0.0	0.1754549418716487	0.0	0.0	0.0	0.0	0.0	0.007916840085664793	0.0	0.0	0.0	0.0	0.0	0.0	0.0017829879626400805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_116	0.0	0.0	0.0012646761543461567	0.0012558713851174247	0.0	0.0	0.0	0.0008640390597400521	0.0	0.0	0.0	0.0	0.0	0.0005378763527408491	0.0	0.0	0.00013333333191925932	0.0	0.0	0.0	0.0	2.6956915245759952e-05	0.0	0.0	0.0	0.0	0.00018042534204573392	0.0	0.0	0.0	0.0	0.00010438840324190859	0.0	0.0	0.0012814360986407578	0.0	0.0	0.01786314224444545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006269926397734629	0.0	0.0	0.0	0.0	0.0	0.0	0.00022356725704410454	0.0	0.0	0.0	0.0001380988845405253	0.0	0.0003187445875897847	0.0	0.0	0.0	0.0	0.0011004598105803331	0.0	0.0	0.0	0.0	0.0	0.0	0.03444604844075381	0.0	0.0028853941403300075	0.0	0.0	0.0	0.0	0.0	7.138813056733728e-05	0.0	0.00010131374202716939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.002031995701733e-05	0.0	0.0	9.003675391201923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0006176892561020789	0.0	0.0
bin_12	0.0	0.0	0.01428505166006222	0.0	0.0	0.0	0.002170442497795921	0.006506457568751814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011737724339354277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01940357846682319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006234077642613495	0.000631321663929171	0.0	0.00029721066280476247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004031795529492341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013954122409852039	0.0	0.0038974875256906107
bin_5	0.0	0.0	0.04085684389262937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29093952596854245	0.0	0.0	0.009929557336848761	0.0	0.0	0.0	0.0	0.0	0.005035680469344819	0.0	0.0	0.0	0.0	0.0054018165134938415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08324460372031235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003871351140331075	2.143840486877174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015703938534182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009427789192698044	0.0	0.0	0.0023062771416642127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13968622241189638	0.0	0.0
bin_22	0.0	0.0	0.013132597380253472	0.0	0.0	0.0	0.0	0.0	0.0012783754862426863	0.0	0.0	0.0	0.0	0.0047874798777286795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018735653124622722	0.0	0.0	0.0	0.0	0.0021679714071185102	0.0	0.0	0.0	0.0	0.0	0.051170674961428915	0.0	0.0	0.0	0.0	0.0008774471809583004	0.0	0.0015661162933956732	0.0	0.0	0.006510790822006306	0.0013284880148467552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013661651580321345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006233099384592992	0.0	0.0	0.0	0.0	0.0	0.0	0.15102602609129445	0.0	0.0	0.0	0.0	0.0010101233792391558	0.01214234849106262	0.0	0.005559792362147274	0.0	0.0	0.0009200554266460312	0.0007687459770758093	0.0	0.0	0.0	0.0	0.0	0.005513877907697508	0.0	0.0	0.0	0.0	0.0	0.0032677135379813047	0.022156007864691227	0.015144843446355914	0.0	0.0	0.0	0.0	0.0
bin_55	0.0	0.0	0.04538445947179611	0.0	0.0	0.0	0.0	0.031007104509766775	0.0022089453733028035	0.0	0.012430017242043928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017230626681912404	0.0	0.0008408597106225487	0.0	0.0	0.0	0.0	0.0	0.0	0.0005135480353430629	0.0	0.0	0.0	0.0005822705360227589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025352118210405254	0.0	0.0	0.0	0.0010028732535271611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046208850803896575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003773864034675078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044333077544617946	0.0	0.0
bin_57	0.0	0.0	0.0	0.06068250052289243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003415921376706276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034494059836196623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029846152281664387	0.0	0.0
bin_38	0.0	0.0	0.0	0.01306349146220109	0.0	0.0	0.0	0.0014979462352703488	0.0	0.0	0.0	0.0	0.0	0.0	0.0004012106472491557	0.0	0.0	0.0	0.003474875767764213	0.0005404624497735677	0.0	0.0001402020287799364	0.0	0.0	0.00043481893915074617	0.0	0.0	0.009988892330681018	0.00039613628505280054	0.0036559568913270713	0.0	0.0	0.0	0.0	0.0	0.0	0.004688974695487287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001815648475159656	0.0	0.0	0.21558346897585334	0.0021392530989990713	0.0	0.0	0.0	0.00028704753812533907	0.0008720744580913935	0.0	0.0	0.0	0.0	0.0	0.00018419778967575974	0.0	0.0	0.0	0.0016336483449675197	0.0	0.00038643141442217194	0.0	0.0	0.0	0.0	0.0	0.003981172533048116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6948642137761272	0.0	0.00017564314568881617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003140904667224667	0.0006243709241526558	0.0	0.0005455512154196853	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_75	0.0	0.0	0.0	0.013008240563132758	0.0	0.16168348699309193	0.0	0.005966443208668072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007446936824884517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007322560314761544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006575601381366769	0.0	0.0	0.0	0.019859598152915093	0.00013627158264673014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021689852954845084	0.0	0.0	0.0	0.0	0.00025174827324648673	0.0	0.003494056807146828	0.0	0.0	0.0	0.002950745904111554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18953380136466128	0.0	0.0	0.0010864877081632814	0.0	0.0	0.0	0.0	0.006397988306650589	0.0	0.0
bin_52	0.0	0.0	0.0	0.060802533861287984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07278036156341933	0.0	0.0	0.0	0.0008965630689980076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2845482957789246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1000203902223065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004709552429817216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003779036157626179	0.0	0.0	0.0	0.0	0.0	0.0014618983212611033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_20	0.0	0.0	0.0	0.005118354185611193	0.0	0.0	0.0	0.004695234443441624	0.0	0.0	0.0028233132056413785	0.0	0.0	0.5129599743094626	0.007859836712112368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002881208804107789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2621667706222515	0.0	0.0	0.0	0.0	0.0	0.0	0.0031196944794012636	0.0	0.0	0.20434134911025292	0.0	0.0	0.019062355069875976	0.0013902384737285323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832159727688721	0.0005546247013078219	0.0	0.0	0.0	0.0
bin_42	0.0	0.0	0.0	2.2673857657478944	0.0	0.0	0.0	0.9273781451776647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000369315860364844	0.0	0.0	0.0	0.0	0.0	0.0005025000358272668	0.0025649214353307783	2.3685319105143354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006027717095551629	0.0	0.0	0.0005034737580744525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023977455907523816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9313766832030149	0.0	0.0	0.0	0.0	0.0	0.9361897524460706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_99	0.0	0.0	0.0	0.0	0.0003421537443238556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003760491613438037	0.0	0.0	0.0	0.0	0.0002626049304385832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004568823822994589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003402603987477336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010348756781037897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012375108398277497	0.0	0.00015964438044217575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_49	0.0	0.0	0.0	0.0	0.0025698005885550707	0.0	0.0015353556215280458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010653735647147466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033758479055400945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000565970101859195	0.002703491689440659	0.0013824386618034525	0.0	0.0	0.0	0.0	0.0	0.0	0.0001942031590423508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023317799417286933	0.0	0.0	0.0011408254192117751	0.0	0.0	0.0	0.0011830544574862913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004796138924395331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_65	0.0	0.0	0.0	0.0	0.0009913791873770864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005072594155080584	0.0	0.0	0.0	0.006583385113328023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023244824397514316	0.0044837354462757386	0.0	0.0	0.00016431554683783936	0.0	0.0007258864948698274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000624331744049586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009995060464434177	0.0	0.0	0.00531797533243026	0.002786584974775934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005455921941184598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002997131421405859	0.0	0.0006215480248863889	0.0	0.0	0.0
bin_113	0.0	0.0	0.0	0.0	0.00034701342821396344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000436286217039417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003805393913815316	0.0	0.0	0.0	0.0006464830230249546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006664692068653406	0.0	0.0
bin_24	0.0	0.0	0.0	0.0	0.0020365749059413608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8518483672270336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002082744816254905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002352461217074164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_1	0.0	0.0	0.0	0.0	0.0002592359577425715	0.0005286574007194774	0.3759793897801267	0.0069645390313603905	0.0	0.0	0.0	0.0	0.2354342789080607	0.0	0.0	0.0	0.5327953868533323	0.08138079359635747	0.0	0.1191496296067909	0.0	0.00016296354280324885	0.0	0.0	0.0003369406059650222	0.0	0.44719985948366486	0.0	0.20628079569953706	0.0	0.0	0.0	0.2757247844894474	0.0	0.005164472383842651	0.0	0.0	0.0	0.0	0.0	6.539220509390514e-05	0.008577329094651337	0.14592493708133467	0.0	0.0	0.00014069435398435386	0.0002875758606588389	0.8844219089395654	0.0	0.0	0.0022777465951187327	0.0002842814875819179	0.0	0.00022243274781365646	0.004955641638223263	0.0	5.3022586657636304e-05	0.006493650841005704	0.0	0.022733352255825037	0.00014273461729147796	0.0	0.0	0.0	0.08692594949874353	0.0	0.0	0.0	0.00010379019586194418	0.0001959079710511081	0.007607525213320372	0.14410911051305503	0.0030850051940158976	0.0	0.0	0.0	0.09154637844073442	0.0	0.0	0.0	0.0002877100381675173	3.8350774035169236e-05	0.0002722112705466814	0.18746966359619777	0.0	0.0	0.0	0.0	0.0	0.13264732482948766	0.0007133351031575172	0.0	0.0	0.00048677655298089357	0.0001209560454874771	0.0	0.43416106280721023	0.0	0.0	0.00027422878996031174	0.0	0.002489425035176728	0.001851874388719659	0.0
bin_74	0.0	0.0	0.0	0.0	0.006589472247335013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28989850763688163	0.0	0.0	0.0	0.0	0.014665014526379024	0.0	0.0	0.0	0.0009873663608471698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022462860110463855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08816704221587401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006094374819417064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2734930643332095	0.0	0.0	0.0	0.0	0.0012643977752717136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
