mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_69	15070	1097	72.79362972793629	21.710380796051172	bin_9	3218125	190885	59.31559526121577	5028	0.0009768361754809152	17	0.00035053610760324417	0.3588484091825003	0.3660147167105439	0.0009577104187328601	0.980420712061939
vMAG_69	15070	1097	72.79362972793629	3.8312436698913834	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	3	7.4656487750281e-05	0.3908584707046864	0.2804354889527487	0.00026621626253180836	1.3937553772680429
vMAG_156	18979	1856	97.79229674903841	5.926805863578086	bin_189	619157	16854	27.220882587130568	87	0.00045823657165094164	2	0.00017019856049030907	0.3714207268030029	0.21773011380535284	0.0007816950880871895	1.7058766943696497
vMAG_156	18979	1856	97.79229674903841	5.926805863578086	bin_81	1850315	34854	18.83679265422374	515	0.00030177635005947936	2	5.695226494812953e-05	0.18872342029752956	0.3146398631854733	0.00018100778576348863	0.5998077242561004
vMAG_114	45528	13880	304.86733438762957	239.31295937681804	bin_230	305946	99878	326.45630274623625	747	0.019356771601308092	303	0.02175300583723863	1.1237930727957035	0.7330627632661845	0.029674138323869326	1.5330107176479784
vMAG_30	14928	636	42.60450160771704	10.22508038585209	bin_157	1040041	32662	31.40453116752128	528	0.0009804423382795404	12	0.0007729104149743342	0.7883282726556068	0.3255925182040902	0.0023738580334633276	2.421211264324757
vMAG_30	14928	636	42.60450160771704	10.22508038585209	bin_9	3218125	190885	59.31559526121577	5028	0.0009768361754809152	12	0.00024979095619353554	0.2557142768290278	0.17238435087471649	0.0014490349902763259	1.4833961176375743
vMAG_30	14928	636	42.60450160771704	10.22508038585209	bin_30	2576927	85780	33.28771051721682	1485	0.00044870409933636294	12	0.0003119446227620424	0.6952123308510242	0.307172834267576	0.0010155345393932514	2.2632611132709406
vMAG_314	24540	10196	415.48492257538715	161.41828026492053	bin_66	2040254	951864	466.5419109581454	8807	0.004340016897780601	169	0.0033754206909640504	0.7777436748437947	0.34598880930849907	0.009755866664330102	2.247886792634162
vMAG_314	24540	10196	415.48492257538715	158.55286700577994	bin_72	1999724	784543	392.3256409384495	6756	0.003427623255613133	166	0.003382699901420952	0.9868937304825979	0.40413587709056903	0.008370204411876234	2.4419849521586268
vMAG_138	24918	870	34.91451962436793	31.85184246433565	bin_153	1061517	36939	34.79831222674719	1789	0.0032439826316540328	104	0.003931816167073436	1.2120336677230275	0.9153272221016862	0.004295530682508905	1.3241534158025723
vMAG_13	22656	3105	137.04978813559322	3.5140971316818774	bin_142	1205316	22357	18.548662757318414	294	0.0004064132819725445	2	7.32395787977527e-05	0.18020960939632982	0.1894528558558963	0.0003865847176960002	0.9512108359738995
vMAG_13	22656	3105	137.04978813559322	3.5140971316818774	bin_82	1791818	39397	21.987166107272056	225	0.0001454590473042729	2	4.926663096262684e-05	0.3386976051037261	0.1598249230727202	0.0003082537442562107	2.11917890271481
vMAG_234	34518	10026	290.45715278984875	4.923002589658453	bin_237	277398	8177	29.47750164024254	41	0.001091809716455156	2	0.00020887239460350246	0.19130842257171055	0.16700881403523	0.0012506668933020594	1.145498958703788
vMAG_234	34518	10026	290.45715278984875	9.846005179316906	bin_63	2087975	59744	28.613369412947954	2358	0.0010895870733128525	4	5.54995002509344e-05	0.05093626898692002	0.34410505932452157	0.00016128649883811634	0.14802534169915418
vMAG_169	28370	1327	46.774762072611914	9.354952414522383	bin_89	1740065	41683	23.9548522612661	448	0.0002980409245483398	4	8.102801203097035e-05	0.2718687447160575	0.39052432102238066	0.00020748518765448848	0.6961634143663921
vMAG_197	58448	5083	86.9661921708185	75.83659019657685	bin_79	1882253	149302	79.3208989439783	3922	0.0022471862315105364	293	0.0026632992542573457	1.185170688976277	0.9560732569374648	0.0027856644194698436	1.239623303315341
vMAG_301	42605	380373	8927.895786879475	5437.137401138931	bin_101	1586122	2732624	1722.833426432519	27158	0.022036596072915932	5897	0.08726376951219236	3.9599477715818305	3.1559275073955595	0.027650752213952818	1.2547651244529985
vMAG_301	42605	380373	8927.895786879475	11.986227948924215	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	13	0.00011443064206202363	0.5990930876325556	0.8773557583850992	0.00013042672937218746	0.6828394091072857
vMAG_240	108860	8167	75.02296527650194	63.218652558171215	bin_342	116573	8852	75.93525087284362	143	0.044115755412070204	241	0.018991127060176572	0.4304840047005189	0.8325336629760159	0.022811242241292624	0.5170769950150599
vMAG_63	49349	1013	20.52726499017204	3.4212108316953396	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	2	6.1144123560887705e-06	0.19130864792182234	0.15686592459089432	3.897858870264611e-05	1.2195679107540691
vMAG_63	49349	1013	20.52726499017204	3.4212108316953396	bin_126	1354854	21641	15.972938781595655	269	0.00029655788437317617	2	2.9912942846147782e-05	0.10086713057511083	0.2141879386426578	0.00013965745707116256	0.47092815409831895
vMAG_286	27887	525	18.825976261340408	12.550650840893605	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	14	7.57407016719035e-05	2.3697863973915467	0.5754598430868	0.00013161770118593502	4.118074311979573
vMAG_109	104220	21341	204.7687583957014	178.93425797151892	bin_33	2495716	505275	202.45693019558314	25783	0.008389942953131729	2064	0.007935302021050469	0.9458112010271111	0.8838139440258223	0.008978475701463502	1.0701474076307145
vMAG_1	33759	1240	36.73094582185491	20.2020202020202	bin_159	1006314	40306	40.0531046969435	2050	0.004147882516784159	22	0.000647589192869134	0.15612524950952758	0.5043808802058194	0.00128392890825853	0.309538397739856
vMAG_133	58865	4972	84.46445256094454	2.6814111924109376	bin_142	1205316	22357	18.548662757318414	294	0.0004064132819725445	2	2.8188497362471505e-05	0.0693591932469761	0.14456088977912876	0.00019499393927043516	0.47979224085399874
vMAG_141	24462	3244	132.61385005314366	86.17808552349399	bin_12	3095836	453994	146.64665699345832	9969	0.0021087132000156493	206	0.002720177928277078	1.2899705508823536	0.5876580297861018	0.0046288449921584145	2.1951041005121334
vMAG_200	39751	10860	273.2006741968755	4.922534670213973	bin_110	1520129	51986	34.19841342412387	1141	0.000999085017171514	2	3.309798028189245e-05	0.03312829210030129	0.1439404398433751	0.00022994219218662332	0.23015277802644588
vMAG_200	39751	10860	273.2006741968755	9.845069340427946	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	4	1.9723944925408902e-05	0.06238401010121389	0.33886537242830767	5.820584376641144e-05	0.18409673922764774
vMAG_200	39751	10860	273.2006741968755	4.922534670213973	bin_184	667362	9325	13.972926237933835	81	0.0003668288579216085	2	7.539116651522394e-05	0.20552136203890226	0.3522908935746206	0.00021400259810932336	0.5833853948182447
vMAG_200	39751	10860	273.2006741968755	4.922534670213973	bin_189	619157	16854	27.220882587130568	87	0.00045823657165094164	2	8.126081053421488e-05	0.17733375195577952	0.18083670338232305	0.00044936016314350814	0.9806292010359334
vMAG_200	39751	10860	273.2006741968755	14.767604010641922	bin_23	2756914	137851	50.001922439365174	3870	0.0010216263231489146	6	5.474947677141857e-05	0.05359051106148736	0.2953407247201316	0.00018537733603552243	0.1814531711204757
vMAG_200	39751	10860	273.2006741968755	4.922534670213973	bin_30	2576927	85780	33.28771051721682	1485	0.00044870409933636294	2	1.952449552041361e-05	0.04351307587626344	0.14787843903136494	0.0001320307114972486	0.2942489531353137
vMAG_200	39751	10860	273.2006741968755	4.922534670213973	bin_96	1632874	47220	28.918336626096075	298	0.00022455528112393523	2	3.081266507270793e-05	0.137216390184571	0.17022191607562412	0.00018101467650627815	0.8061029587025103
vMAG_78	20019	526	26.27503871322244	16.891096315642997	bin_109	1527462	29659	19.417176990327746	399	0.0003480890085089594	18	0.0005886534731987407	1.6911004335363535	0.8699048437400008	0.0006766872002550647	1.9440062274693963
vMAG_15	132536	17526	132.23576990402609	109.77757967507745	bin_39	2412747	329459	136.54933567423356	11073	0.0038439991273530117	1354	0.004234216116130136	1.101513287555252	0.8039407817916769	0.005266825880749183	1.3701423195628906
vMAG_154	86563	5710	65.96351790025761	28.793599083445784	bin_361	102088	6550	64.16033226236189	36	0.011454428134647908	55	0.006223800949509048	0.5433532670813127	0.4487757165237882	0.013868399559848161	1.210745695623019
vMAG_47	74110	9999	134.9210632843071	20.476585488054926	bin_13	3049626	129840	42.575712562786386	2489	0.0005395409996405361	73	0.000322997726344759	0.598652792947993	0.48094522100735515	0.0006715894289753622	1.2447421593962313
vMAG_47	74110	9999	134.9210632843071	27.20861359371682	bin_9	3218125	190885	59.31559526121577	5028	0.0009768361754809152	97	0.000406716706273938	0.4163612246175297	0.45870927323404115	0.0008866546416349082	0.9076799814445766
vMAG_47	74110	9999	134.9210632843071	33.66014052830947	bin_287	169198	21368	126.28990886417097	123	0.010183614707896534	120	0.009569939839003849	0.9397389938155425	0.2665307215045351	0.03590557885778662	3.5258186692731877
vMAG_47	74110	9999	134.9210632843071	10.939545671700577	bin_42	2389944	135958	56.88752539808464	8415	0.002957650924796363	39	0.00022019125606538326	0.07444802029182793	0.19230131026351346	0.0011450325313106383	0.3871425534740801
vMAG_29	134607	6294	46.75834094809334	22.462340259378173	bin_309	145095	6677	46.01812605534305	38	0.009907219390978779	49	0.002508857461747336	0.25323527851132754	0.4881194039141045	0.005139843738293234	0.5187978115204982
vMAG_267	41525	14965	360.38531005418423	5.222975508031656	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	4	1.8881313298734e-05	0.05971888706883452	0.1797738014343069	0.00010502816955580497	0.33218904307731983
vMAG_267	41525	14965	360.38531005418423	5.222975508031656	bin_158	1021862	25095	24.558110586360975	214	0.000430034557635267	4	9.426665591445478e-05	0.21920716426331224	0.21267823066699518	0.000443236036047594	1.0306986454412435
vMAG_94	40540	30078	741.9338924518994	3.545681684357942	bin_139	1213923	25853	21.29706744167464	76	0.00010478426035981843	4	8.128026426697838e-05	0.7756915398159063	0.1664868505519996	0.0004882083119326697	4.659176008459785
vMAG_94	40540	30078	741.9338924518994	1.772840842178971	bin_24	2678982	24210	9.037014806370479	387	0.00010885669465853493	2	1.8415200669463846e-05	0.16916920660901216	0.19617549380678664	9.387105551318754e-05	0.862336081466052
vMAG_94	40540	30078	741.9338924518994	4.432102105447428	bin_63	2087975	59744	28.613369412947954	2358	0.0010895870733128525	5	5.906918320368012e-05	0.05421244859677187	0.15489619700089705	0.00038134689132063087	0.34999212147511866
vMAG_94	40540	30078	741.9338924518994	2.6592612632684567	bin_7	3343853	62561	18.709255460691605	813	0.0001456465688615949	3	2.213045450258202e-05	0.15194628116239497	0.14213613517948911	0.0001556990027527887	1.0690193663315641
vMAG_94	40540	30078	741.9338924518994	7.091363368715884	bin_36	2459025	119484	48.58998993503523	2524	0.0008525237389609196	8	8.024967801446769e-05	0.09413189844106663	0.14594288614171416	0.0005498704331264442	0.6449913451051135
vMAG_190	98205	26290	267.7053103202485	240.4326737945721	bin_93	1693553	503976	297.5850180065224	64416	0.04584696527685241	6656	0.04002035353288072	0.8729117247175032	0.8079461641086461	0.04953344085373875	1.0804082790349396
vMAG_304	15525	840	54.106280193236714	28.743961352657003	bin_361	102088	6550	64.16033226236189	36	0.011454428134647908	17	0.010726119147498145	0.9364168181433048	0.44800206512519813	0.02394211987505155	2.0902064767974116
vMAG_184	157210	7802	49.627886266776926	14.644294308229256	bin_299	157210	7802	49.627886266776926	18	0.00285785220962971	36	0.0014566062375091717	0.5096856417560875	0.29508196721311475	0.004936276693781082	1.727268008173408
vMAG_54	23580	16341	693.0025445292621	493.09796437659037	bin_41	2392164	159288	66.58740788675024	9391	0.0033060939567157153	370	0.006559443158105731	1.9840462019482057	7.405273459739352	0.0008857800044478854	0.26792342142865844
vMAG_173	17353	3240	186.7112314873509	6.91523079582781	bin_13	3049626	129840	42.575712562786386	2489	0.0005395409996405361	4	7.558556137515235e-05	0.14009234038842366	0.16242196265370595	0.0004653653984978966	0.8625209183508608
vMAG_36	82510	2157	26.14228578354139	17.972821476184706	bin_356	105210	2609	24.798023001615817	19	0.006744167367727006	33	0.0038014591866529245	0.563666199158123	0.724768320241239	0.005245068086568145	0.7777191461272849
vMAG_256	77792	48814	627.493829699712	505.5911114694052	bin_216	387892	215734	556.170274200035	6602	0.09709825665668396	3065	0.1015745060403337	1.0461002034205071	0.9090581336742958	0.11173598505717412	1.1507517117660067
vMAG_66	17541	1229	70.06442050054159	63.97186219614666	bin_41	2392164	159288	66.58740788675024	9391	0.0033060939567157153	126	0.0030027919728119255	0.9082597204209251	0.9607201155051415	0.0031255637561341926	0.9453947156538582
vMAG_10	39485	2261	57.2622514879068	24.013202236864142	bin_61	2110704	39227	18.5847944572048	1278	0.000575323590906247	13	0.00015598537336384915	0.27112632930303054	1.2920886637815303	0.00012072342845833029	0.20983570005910468
vMAG_298	55022	14133	256.86089200683364	5.523890150684595	bin_105	1576524	45069	28.58757621197013	599	0.00048804094600754245	2	2.305648168054935e-05	0.047242924736468773	0.19322694969752782	0.00011932332273857935	0.24449449111742205
vMAG_298	55022	14133	256.86089200683364	5.523890150684595	bin_61	2110704	39227	18.5847944572048	1278	0.000575323590906247	2	1.7221314179982784e-05	0.02993326616914118	0.2972263246389114	5.7940070419079745e-05	0.10070866436714827
vMAG_298	55022	14133	256.86089200683364	5.523890150684595	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	2	1.3885673458507311e-05	0.03646227103136253	0.1873824168635494	7.410339609729105e-05	0.19458747326284145
vMAG_75	62812	39650	631.2488059606445	475.5222282787234	bin_334	120280	74815	622.0069837046891	3139	0.46493645172075915	2223	0.29424115811540885	0.6328631730775329	0.7644966065276327	0.3848822291728165	0.8278168505574107
vMAG_307	35492	39592	1115.5189901949734	7.3777710991731045	bin_110	1520129	51986	34.19841342412387	1141	0.000999085017171514	5	9.267425153453642e-05	0.09275912454067653	0.2157343092989442	0.000429575860398344	0.4299692749016556
vMAG_307	35492	39592	1115.5189901949734	5.902216879338483	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	4	2.2090796087285283e-05	0.0698700210056732	0.20315315736341377	0.0001087396148501291	0.3439278124567126
vMAG_307	35492	39592	1115.5189901949734	2.9511084396692415	bin_24	2678982	24210	9.037014806370479	387	0.00010885669465853493	2	2.103438056858065e-05	0.1932300134094825	0.32655788475514186	6.441241063388365e-05	0.5917174946009016
vMAG_307	35492	39592	1115.5189901949734	8.853325319007725	bin_29	2608979	122598	46.99079601637269	3594	0.0010697345583183652	6	6.479629800513227e-05	0.060572314413206194	0.18840551915577297	0.00034391931985579965	0.32149968156254083
vMAG_307	35492	39592	1115.5189901949734	4.4266626595038625	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	3	1.275245697737341e-05	0.3990007804418183	0.20296689245279947	6.283023217857577e-05	1.965841697727165
vMAG_307	35492	39592	1115.5189901949734	2.9511084396692415	bin_61	2110704	39227	18.5847944572048	1278	0.000575323590906247	2	2.66975980167647e-05	0.04640449034031574	0.15879155653105326	0.00016812983385261875	0.29223525075302653
vMAG_307	35492	39592	1115.5189901949734	8.853325319007725	bin_30	2576927	85780	33.28771051721682	1485	0.00044870409933636294	6	6.56022389354188e-05	0.14620378782463778	0.2659637800691842	0.00024665854470241747	0.549713151868297
vMAG_307	35492	39592	1115.5189901949734	4.4266626595038625	bin_7	3343853	62561	18.709255460691605	813	0.0001456465688615949	3	2.5278052111311706e-05	0.17355748445631386	0.23660282306820493	0.00010683749155446409	0.7335393644321939
vMAG_307	35492	39592	1115.5189901949734	5.902216879338483	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	4	4.3052942918628946e-05	0.11305235414671638	0.20021608568125024	0.0002150323874934328	0.5646517049918706
vMAG_307	35492	39592	1115.5189901949734	8.853325319007725	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	6	6.339869663004252e-05	0.33191914535780587	0.6480367287012233	9.783194967529753e-05	0.5121918722462363
vMAG_211	39415	1749	44.37396930102753	4.033997209184321	bin_105	1576524	45069	28.58757621197013	599	0.00048804094600754245	2	3.218606457001614e-05	0.06594951680451566	0.14111015146136152	0.00022809177253862748	0.4673619588777341
vMAG_57	14916	24601	1649.3027621346205	17.905578841027243	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	9	9.103181879343063e-05	2.848217155961588	0.8209886260768787	0.00011088073074584381	3.4692528806055303
vMAG_176	25483	4524	177.530118117961	3.1701806806778747	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	2	1.1840840378315925e-05	0.37047798400086374	0.14535594210903918	8.146099984982716e-05	2.5487639419855888
vMAG_176	25483	4524	177.530118117961	69.74397497491324	bin_140	1211134	214011	176.702990750817	7165	0.009880259527932249	44	0.001425640177116608	0.14429177422781397	0.39469606416149905	0.003611994916000161	0.36557692698139915
vMAG_181	36570	863	23.598578069455836	17.934919332786436	bin_102	1580785	27565	17.43753894425871	220	0.00017786598706371362	19	0.0003286667984464844	1.8478338881550873	1.0285235428071395	0.0003195520420946877	1.7965888103171774
vMAG_127	31853	5852	183.71895896775814	16.33057413046739	bin_30	2576927	85780	33.28771051721682	1485	0.00044870409933636294	4	4.873124801004373e-05	0.1086044189971022	0.49058868503500747	9.933218905480129e-05	0.22137571107933807
vMAG_62	36083	2168	60.083695923287976	46.42831048617707	bin_135	1233218	67275	54.55239868376881	4380	0.005893670281766326	51	0.0011461136441855422	0.19446517863942217	0.8510773422689307	0.0013466621507395075	0.22849295708071313
vMAG_219	37457	16401	437.8620818538591	6.584392208328707	bin_99	1611417	71377	44.29455566125962	1975	0.0015290634178543132	4	6.627031872498339e-05	0.043340464464174056	0.14865014695445902	0.0004458140141986284	0.2915601857928334
vMAG_219	37457	16401	437.8620818538591	13.168784416657415	bin_58	2157948	153383	71.07817241193949	5558	0.002413406957364536	8	9.897283733329678e-05	0.04100959311121572	0.1852718488643268	0.0005342033230627167	0.22134821540668465
vMAG_219	37457	16401	437.8620818538591	3.2921961041643537	bin_147	1131754	24204	21.386272988653012	1264	0.00203556662368734	2	4.717859101397325e-05	0.02317712938744854	0.15393968392300544	0.00030647452178458493	0.15055980886020803
vMAG_219	37457	16401	437.8620818538591	3.2921961041643537	bin_201	543567	5509	10.134905172683403	66	0.0004506575837024519	2	9.822994974755325e-05	0.21797025790740912	0.3248373860505183	0.00030239730389985546	0.6710134586340707
vMAG_219	37457	16401	437.8620818538591	4.93829415624653	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	3	3.059578416720463e-05	0.08034120765227977	0.16751772192029116	0.0001826420740234446	0.47959825821000585
vMAG_219	37457	16401	437.8620818538591	13.168784416657415	bin_92	1698859	105404	62.04399541103764	1330	0.0009607007126705663	8	0.00012571863608322592	0.13086139567207344	0.21224913594643657	0.0005923163621968873	0.6165461879905968
vMAG_219	37457	16401	437.8620818538591	4.93829415624653	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	3	3.0036395610880066e-05	0.15725330788690028	0.3614682478127942	8.309552994661936e-05	0.4350404463972237
vMAG_219	37457	16401	437.8620818538591	3.2921961041643537	bin_252	242541	2996	12.352550702767779	60	0.0021776200056193304	2	0.00022014652819287575	0.10109501548699473	0.26651953781713167	0.0008260052152121244	0.3793155890745974
vMAG_148	28086	3633	129.3527024140141	5.389695933917253	bin_240	274143	2640	9.630010614898064	24	0.0006473350903846478	2	0.0002597544181102324	0.4012673219304176	0.5596770501560143	0.00046411482843154614	0.7169622585356344
vMAG_148	28086	3633	129.3527024140141	5.389695933917253	bin_226	336421	5733	17.041147847488713	66	0.001190910475313976	2	0.00021166887751951707	0.17773701878280307	0.3162754048115082	0.0006692549414193815	0.5619691448619902
vMAG_119	34148	25097	734.9478739604076	156.05057597789477	bin_64	2074674	87437	42.14493457767341	2389	0.0011198140320242264	124	0.001750276041595881	1.5630059916573853	3.702712497756817	0.0004727010381325139	0.4221245890963147
vMAG_31	13743	349	25.394746416357417	9.234453242311789	bin_139	1213923	25853	21.29706744167464	76	0.00010478426035981843	4	0.00023976583812728688	2.2881856235273843	0.43360210355729906	0.0005529628112046339	5.2771552645961926
vMAG_214	99625	25273	253.68130489335007	188.52002853839153	bin_360	103900	26000	250.24061597690087	197	0.06625060343832473	379	0.03661468717507786	0.5526694894056913	0.7533550371207262	0.04860216680174703	0.7336109300044744
vMAG_189	31480	5868	186.40406607369758	11.929860228716645	bin_3	3995901	185768	46.48964025885526	6590	0.000828171044897163	8	6.359757313785065e-05	0.07679279966344126	0.25661330486299616	0.0002478342780075448	0.2992549420009236
vMAG_189	31480	5868	186.40406607369758	2.9824650571791613	bin_7	3343853	62561	18.709255460691605	813	0.0001456465688615949	2	1.899975911763395e-05	0.1304511274528482	0.15941121032022681	0.00011918709530820978	0.8183309516990472
vMAG_189	31480	5868	186.40406607369758	7.456162642947903	bin_96	1632874	47220	28.918336626096075	298	0.00022455528112393523	5	9.727082666019796e-05	0.4331709598337739	0.25783511477003207	0.0003772598109724334	1.6800308996706177
vMAG_79	13794	513	37.1900826446281	20.025429116338206	bin_13	3049626	129840	42.575712562786386	2489	0.0005395409996405361	14	0.0003328060651660552	0.616831835556119	0.47034865445426693	0.0007075731205231176	1.311435314451601
vMAG_206	27229	9371	344.15512872305266	322.7812838865683	bin_108	1558349	519848	333.5889457368022	40703	0.03446629241732419	1782	0.04199632433930225	1.2184752520173348	0.9676018585497104	0.04340248416042567	1.259273368742435
vMAG_209	20747	3462	166.86749891550585	160.15925775307346	bin_73	1997846	438161	219.31670409030525	33201	0.016806712014250817	573	0.013824114000961714	0.8225353054922291	0.7302647484941536	0.01893027703920777	1.1263521992378005
vMAG_266	118472	13986	118.05321088527246	103.34844127224004	bin_35	2466905	364143	147.61127809948093	26765	0.008845205798465147	1743	0.005963884743153357	0.6742505351529788	0.7001391939888871	0.008518141527223253	0.96302355437579
vMAG_27	29440	5753	195.41440217391303	13.633562942366025	bin_81	1850315	34854	18.83679265422374	515	0.00030177635005947936	3	5.5072878895238635e-05	0.18249567563655636	0.7237730537586502	7.609136401146439e-05	0.25214488808174323
vMAG_49	162851	6218	38.18214195798613	16.121348826705255	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	38	3.520434367521151e-05	1.1014787680737987	0.7391799026019943	4.762621866650914e-05	1.4901362499121968
vMAG_102	33330	2170	65.10651065106511	6.5106510651065115	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	4	4.584563606564592e-05	0.1203856631675745	0.22085550194797113	0.00020758204192914415	0.5450879063720804
vMAG_42	25993	1030	39.62605316816066	29.136803800118134	bin_110	1520129	51986	34.19841342412387	1141	0.000999085017171514	50	0.0012654155101234049	1.2665744039540228	0.8519928523808291	0.001485241932003652	1.486602147441351
vMAG_248	44142	1171	26.528023197861447	2.947558133095716	bin_24	2678982	24210	9.037014806370479	387	0.00010885669465853493	2	1.691251495491968e-05	0.15536495029516909	0.3261650219957467	5.1852632300775104e-05	0.47633847843192423
vMAG_310	13797	434	31.45611364789447	12.582445459157789	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	8	0.00022150250780140297	0.5816415385047847	0.42682402724800333	0.0005189551048228603	1.3627197659302008
vMAG_21	17423	4765	273.4890661768926	258.7941312778357	bin_108	1558349	519848	333.5889457368022	40703	0.03446629241732419	951	0.035026186330276585	1.016244680633852	0.7757874911179498	0.045149202238105236	1.3099523932377295
vMAG_104	35321	785	22.22473882392911	15.460687877515902	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	16	6.834237657158624e-05	2.138306495579176	0.7088879399799976	9.64078702954301e-05	3.016423859093317
vMAG_43	43332	19054	439.72122219145206	400.3385739415829	bin_38	2431712	917413	377.270416891474	78990	0.026780101612541025	2582	0.024503908692233973	0.9150043209977545	1.061144887108243	0.02309195378494476	0.8622802900094629
vMAG_117	16300	1203	73.8036809815951	65.3689745836985	bin_50	2321584	173102	74.56202317038712	1967	0.000739357853029627	62	0.0016383990334164484	2.215975696616826	0.8767060200917441	0.0018688123451519084	2.5276154672519895
vMAG_261	28549	4621	161.86206171844898	58.42825642519622	bin_13	3049626	129840	42.575712562786386	2489	0.0005395409996405361	74	0.0008499516817067444	1.5753236218804807	1.3723377228045706	0.0006193458560402648	1.147912496831377
vMAG_26	128342	360729	2810.6855121472317	1.5686379686054424	bin_143	1198374	12217	10.194647080126906	124	0.00017323619632247152	5	3.2509390226770056e-05	0.18765933977363058	0.15386878587129232	0.00021127995546779324	1.2196062944865456
vMAG_26	128342	360729	2810.6855121472317	2.1960931560476196	bin_138	1217096	17027	13.989857825512532	277	0.0003757971276826288	7	4.481303956718408e-05	0.11924795658637909	0.15697751781599423	0.0002854742525596117	0.7596499055753898
vMAG_26	128342	360729	2810.6855121472317	4.078458718374151	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	13	1.9854383115989078e-05	0.06279656739791649	0.14037975607343564	0.00014143337808339565	0.4473334984644529
vMAG_26	128342	360729	2810.6855121472317	1559.2261407938097	bin_87	1754433	5221690	2976.2835058392084	50830	0.03387239269669759	4970	0.02207246304395417	0.6516357802531658	0.5238836077728295	0.042132379628731204	1.243856021805006
vMAG_26	128342	360729	2810.6855121472317	6.274551874421769	bin_30	2576927	85780	33.28771051721682	1485	0.00044870409933636294	20	6.0472660659173256e-05	0.13477180339696654	0.18849454579270306	0.0003208191537047342	0.714990467390934
vMAG_26	128342	360729	2810.6855121472317	3.1372759372108847	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	10	2.922070900138522e-05	0.15298284150991423	0.22963914259631785	0.00012724620319956622	0.6661880016632985
vMAG_287	40388	31429	778.1766861443994	4.956539402193627	bin_90	1716772	45498	26.502063174376097	949	0.0006477704111044459	2	2.88446335941779e-05	0.04452910027952329	0.18702466180013974	0.0001542290375854397	0.2380921310105533
vMAG_287	40388	31429	778.1766861443994	7.43480910329044	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	3	1.4559643979584208e-05	0.04605006658289628	0.25590468371555153	5.689479289002715e-05	0.1799500732627575
vMAG_287	40388	31429	778.1766861443994	9.913078804387254	bin_243	269600	10506	38.968842729970326	90	0.00266064958484749	4	0.0003673565230322254	0.13807023860802115	0.254384736880145	0.001444098130798263	0.5427614891575583
vMAG_287	40388	31429	778.1766861443994	9.913078804387254	bin_17	2924666	169958	58.11193483290058	8106	0.0019076729914980302	4	3.3863462908068123e-05	0.01775118852077279	0.17058593614017611	0.00019851263049165669	0.10406009382969328
vMAG_287	40388	31429	778.1766861443994	4.956539402193627	bin_141	1210585	33842	27.95507956896872	181	0.0002570336958611978	2	4.090556161256251e-05	0.15914474355398192	0.1773037129071737	0.00023070899611661472	0.89758268986336
vMAG_287	40388	31429	778.1766861443994	4.956539402193627	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	2	1.8571081680973467e-05	0.09722751235547891	0.36280374482345085	5.118767914044164e-05	0.26798927448445214
vMAG_23	22059	1199	54.354231832812005	39.359960982381104	bin_347	110033	6556	59.58212536239128	410	0.07538720303975177	105	0.043259403272696714	0.5738295297928214	0.6606001505146949	0.06548500365764663	0.8686488026769783
vMAG_23	22059	1199	54.354231832812005	10.121132824040856	bin_314	137751	8681	63.01950621048123	114	0.014329499434153898	27	0.008885526842479077	0.6200863389059293	0.1606031756300486	0.05532597227683093	3.8609842954432354
