	vMAG_20	vMAG_73	vMAG_14	vMAG_65	vMAG_119	vMAG_37	vMAG_32	vMAG_29	vMAG_115	vMAG_96	vMAG_93	vMAG_147	vMAG_60	vMAG_87	vMAG_99	vMAG_76	vMAG_21	vMAG_53	vMAG_148	vMAG_2	vMAG_104	vMAG_48	vMAG_39	vMAG_91	vMAG_38	vMAG_1	vMAG_46	vMAG_61	vMAG_23	vMAG_90	vMAG_139	vMAG_100	vMAG_57	vMAG_59	vMAG_12	vMAG_81	vMAG_24	vMAG_95	vMAG_69	vMAG_7	vMAG_94	vMAG_71	vMAG_33	vMAG_132	vMAG_68	vMAG_56	vMAG_16	vMAG_125	vMAG_85	vMAG_13	vMAG_121	vMAG_51	vMAG_129	vMAG_28	vMAG_142	vMAG_118	vMAG_6	vMAG_126	vMAG_67	vMAG_146	vMAG_92	vMAG_11	vMAG_135	vMAG_127	vMAG_10	vMAG_122	vMAG_26	vMAG_138	vMAG_55	vMAG_3	vMAG_47	vMAG_42	vMAG_5	vMAG_43	vMAG_103	vMAG_40	vMAG_72	vMAG_117	vMAG_22	vMAG_136	vMAG_52	vMAG_102	vMAG_111	vMAG_44	vMAG_86	vMAG_131	vMAG_8	vMAG_140	vMAG_50	vMAG_116	vMAG_15	vMAG_19	vMAG_58	vMAG_25	vMAG_4	vMAG_18	vMAG_70	vMAG_9	vMAG_113	vMAG_128	vMAG_114	vMAG_123	vMAG_80	vMAG_101	vMAG_66	vMAG_120	vMAG_63	vMAG_107	vMAG_98	vMAG_108	vMAG_30	vMAG_79	vMAG_97	vMAG_27	vMAG_133	vMAG_62	vMAG_88	vMAG_130	vMAG_64	vMAG_106	vMAG_74	vMAG_17	vMAG_89	vMAG_105	vMAG_78	vMAG_45	vMAG_41	vMAG_134	vMAG_75	vMAG_109	vMAG_31	vMAG_110	vMAG_112	vMAG_36	vMAG_144	vMAG_49	vMAG_145	vMAG_137	vMAG_83	vMAG_143	vMAG_77	vMAG_54	vMAG_84	vMAG_35	vMAG_34	vMAG_82	vMAG_124	vMAG_141
bin_132	0.0006137006874590837	0.0	0.004366040153382788	0.0	0.0029768341174902092	0.0001310539642288579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002347611574088415	0.0	0.0021721939873656226	0.0	0.0012111252062114418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017812809100293498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019687337483600114	0.0	0.0	0.0	0.0	0.00025201499739022646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004100120584290059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009735913535219236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011736941578892335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000620196705128723	0.0	0.0014112562178291354	0.0	0.0	0.0007501106565802596	0.0	0.0017006844168496308	0.0	0.0	0.0	0.0	0.0	0.0005014645396398473	0.0	0.0	0.0	0.0	0.00044661747479112396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264741374901007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_133	0.00037291490814515913	0.0	0.0013265110305627373	0.0	0.0	0.0	0.0	0.0	0.0	0.0010451316701092267	0.0	0.0	0.0005958122267070867	0.0	0.03851617417878756	0.0	0.002639865125866997	0.0022662556993118185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015164813157871823	0.0	0.0	0.0	0.0	0.0	0.0008373804253455491	0.0008561140540223777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004058968527085502	0.0033554227388162823	0.0011788064373772888	0.0	0.00033410009838416284	0.0	0.0	0.000856417182591578	0.0	0.0	0.0	0.0005981500264987862	0.0	0.0	0.0	0.0	0.0003828419599466581	0.0	0.0	0.0	0.004732004422059223	0.0	0.0	0.0033564704664136727	0.0006400397252402017	0.0	0.0	0.0	0.0	0.0006641672955127314	0.0	0.0	0.0	0.0008415031211433302	0.0	0.0	0.0	0.004918271843624197	0.0	0.001884473890107833	0.004812530539567363	0.0	0.0018200625047265168	0.0	0.0011888857511565057	0.0	0.006033959277634478	0.0	0.0	0.0027508936630894626	0.0014043514920393106	0.0006876896591174378	0.00013566995125495582	0.0	0.0	0.0	0.0028355961470502653	0.0	0.0008952367090534987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001187558823051734	0.0	0.0006094293409124329	0.0	0.004234805815837432	0.0	0.0	0.0	0.0	0.0	0.0	0.0010626154492048082	0.0	0.0	0.0	0.0	0.0	0.0	0.004619796870108734	0.0	0.0	0.0	0.0009984666327926095	0.0035948581171139525	0.0	0.0	0.0	0.0	0.0
bin_134	0.0	0.0	0.0	0.0	0.0	0.0	0.0018076134749341094	0.0	0.0	0.0007889544015913854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001796698274933936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001634167015908155	0.0	0.0003335615333649911	0.0002522072105658729	0.0	0.0	0.0	0.0	0.0	0.0	0.0004515345862296007	0.0	0.0	0.0	0.0	0.0003468020629962027	0.0	0.0	0.0	0.0035721199767521665	0.0	0.0	0.0	0.0038652519896852765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002747876397478906	0.0	0.0	0.00023454990234896884	0.0	0.0	0.0	0.0003076457538885929	0.0	0.0	0.0004096609384924662	0.0	0.0	0.0	0.0	0.0	0.0	0.0006440875008513046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000688159900194783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006900737601629916	0.0	0.0	0.0	0.0	0.0	0.0021874827368376045	0.0	0.0	0.0	0.0	0.003436486867420971	0.0	0.0	0.0	0.0	0.0	0.0017188619718448185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_135	0.0	0.0	0.0	0.0	0.0	0.00019872285809752354	0.0	0.0	0.0	0.0	0.0	0.0	0.0014868047421918327	0.0	0.0	0.0	0.0	0.0	0.0009182410616438768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027010341548878064	0.0	0.0	0.0004168608735924274	0.0	0.0	0.0	0.0	0.0016183715996842649	0.0	0.0	0.0	0.0	0.0	0.0	0.0007642827267303363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015971711489333404	0.0031085960880655045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005084925107226618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011169980446367367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029634640086248307	0.0	0.0011405889223362312	0.0	0.002641910104819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005215790514654405	0.0	0.0	0.0	0.0
bin_136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020551610564109707	0.0	0.0	0.0008157451388358813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003834016383763244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001856871800210598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001581200850486096	0.0	0.0	0.000306494498307816	0.0	0.0	0.0009546032524526388	0.00135297652916949	0.0	0.001255629104250382	0.0	0.0	0.0	0.0	0.0	0.0	7.595958770297665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004918830287538159	0.0	0.0	0.0	0.0	0.0	0.0	0.00017767629019318785	0.006900927854206275	0.0	0.0	0.00023304787466202066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255966425084875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026064751445602333	0.0	0.000590951697909278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001215293676062424	0.0	0.0006508020593763976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002854819646891668	0.0	0.0	0.0	0.0003488453673430893	0.0	0.002992942068572808
bin_137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006210555704321712	0.0	0.002973927821581037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015807315231363241	0.0	0.0	0.0	0.0	0.0	0.00021821462971898108	0.02409441803181721	0.0	0.0	0.0012404672709926724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069088756432954665	0.00017412761763063766	0.0	0.0	0.0	0.0	0.0	0.0	0.0006234924180128503	0.0	0.0	0.001701445833263305	0.0	0.0007981243793338025	0.0	0.0	0.0	0.0012331224393764997	0.0	0.0034331957515976903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012333345281848327	0.0	0.0	0.0	0.00022415466463307086	0.0004910787972805512	0.0	0.0	0.004742937063168229	0.0	0.0	0.0003238734976679614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007856581798253377	0.0	0.0	0.0012031908333539729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031762480693816496	0.0031145187138875955	0.0011035564661705816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004341573325275179	0.0	0.0	0.0	0.0	0.0	0.0	0.0035601837812848556	0.0	0.0	0.0	0.0	0.0	0.0	0.0012717709171417959	0.0	0.0
bin_138	0.0	0.0	0.0016601404474818203	0.0	0.003395728772714334	0.0	0.05469171080940297	0.0	0.0	0.0006539958275946255	0.0	0.0	0.0007456643434325832	0.0	0.007141235155340441	0.0	0.0	0.0	0.000460517510412391	0.0014153672651885094	0.0	0.0	0.0	0.0	0.0	0.0026979730489023667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008390982453463868	0.0	0.002692946026784273	0.0	0.0	0.0	0.0022855937823847467	0.0	0.0011912304408787818	0.0	0.00047411921746597313	0.00036882170621901726	0.0	0.0006271939027147488	0.0	0.0	0.002143627564311399	0.0012890891776934916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002874780871280224	0.0	0.0	0.0	0.0	0.0	0.0	0.00105016322022359	0.005607108180555076	0.0	0.0	0.0	0.00035112608757745684	0.0027429973720873558	0.0	0.0	0.0	0.0002632871751355868	0.00037019778300664895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003416736813443322	0.0	0.0	0.0003888555718544518	0.0	0.0	0.0	0.0017213840411409434	0.01318168862169314	0.0	0.0001697921603340839	0.0	0.0	0.0	0.000591462333392072	0.0	0.0	0.0	0.0	0.0	0.002824183217488486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002600920899528835	0.0	0.00019067657098594085	0.0	0.001324974361336543	0.0	0.0	0.0	0.0018132918454367192	0.0	0.0	0.003324681903692118	0.0001737555959661263	0.0	0.0	0.0	0.0	0.0	0.0043362879010307815	0.0	0.0	0.0	0.0	0.0029993314419945972	0.0	0.0	0.0	0.0	0.0
bin_139	0.0005979660025840925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004776900141467147	0.0	0.00228742111140521	0.0	0.004233002119779511	0.0018169612313050892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004863330752342825	0.0	0.0	0.0	0.0	0.0	0.0	0.6259839761860418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46267389323870023	0.0005357267728646672	0.0	0.004852622746119483	0.0	0.0	0.0010399212894736279	0.0	0.0	0.0	0.00044338262461916344	0.0	0.0	0.0002455535795545632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008387067533272665	0.0	0.0	0.000689641636062376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008168584204356361	0.00225186612166997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007177523673455317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040537572865096405	0.0	0.0	0.0	0.007925976354950693	0.0	0.0	0.0009772149594540049	0.0	0.0016976191150492137	0.0	0.0	0.0	0.0	0.02781688664775722	0.0	0.0	0.0013357427720849682	0.0	0.0	0.0	0.0023710727479481246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_14	0.002064059192488072	0.004441423737047892	0.0024473834171163996	0.0	0.006674656392252494	0.0006366731619395589	0.005154215964884765	0.0007162152608641082	0.0	0.00642748246891294	0.0013078489047017245	0.0022102461251169276	0.0018321005627566303	0.0012047093838181626	0.03246018528967005	0.001542733046616804	0.006493990107497739	0.0013937304929127659	0.0004525974172785991	0.002782050863392131	0.0	0.005603485667092507	0.0008821602803573023	0.0	0.002068976957027414	0.003535430195265884	0.013108975890069473	0.0	0.0	0.0	0.0007200206481642994	0.0	0.0007741067435378916	0.0010299655359514422	0.0010530076221006172	0.0	0.0022678348765791936	0.0029274813958247116	0.015879792481746636	0.0017774766655629024	0.0	0.0	0.005615713949340455	0.0	0.0	0.0024962356223484153	0.002396392451161937	0.0014499144800946269	0.0006793678138060496	0.004623054510685915	0.0006720185757560475	0.0	0.0021067609315132104	0.0034840275407646364	0.0	0.0004126673439468769	0.0003678578421318875	0.0	0.0005101560836679683	0.0005019228579581789	0.0	0.003154962647711259	0.0	0.0	0.009239749458360641	0.012368127808748575	0.0	0.0	0.00619261353300391	0.002361718182145976	0.0022983222264674674	0.0026710651548463417	0.003615876602286713	0.0	0.0009802991382826828	0.0002777308632573785	0.003326155718797966	0.0	0.0	0.0010914930921152072	0.0011258520677393854	0.0	0.002268525604692866	0.0015870034442154628	0.0	0.0014798353431842996	0.0011028947869897918	0.007275612360068812	0.002657311668425641	0.002193467830412281	0.0018152977070319133	0.010514047590582668	0.0026058815929329332	0.00223060050316105	0.00689243400614304	0.019000647169679873	0.001057310134800551	0.7018637712249391	0.0013288659922700047	0.0	0.0	0.0011625804381297324	0.0	0.0046797936134805075	0.0	0.0016325717464774885	0.0	0.0018504081477266963	0.0018541397735352004	0.0	0.0015821590931276162	0.0014197548224919644	0.004192858030075	0.001401581537978944	0.0015547511536659535	0.0012710913301522393	0.0017381599888336415	0.00042009189242266706	0.0	0.0029213595700033385	0.0014390564787678075	0.003654246736430628	0.0	0.005208748508731149	0.0	0.0037273472004335207	0.0013352073893946367	0.0	0.010668704007247854	0.0009355346135131575	0.00522800513374255	0.0017076730459510572	0.0	0.0	0.0	0.0009093854983785503	0.002802148766129643	0.0	0.005601314939483991	0.0009893383600015865	0.0	0.0009210743911432218	0.002947748203957818	0.0019281320134273753	0.0033400561067199836	0.0026261877789134666	0.017530433840810072	0.0
bin_140	0.00042515677400325384	0.0	0.0	0.0	0.002749703486836089	0.00018158193982989104	0.0009100029025143399	0.0	0.0	0.0011915447721905185	0.0008081756907413217	0.0	0.00022642663575133575	0.0	0.0	0.0	0.004012913817434629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015945120518564591	0.0	0.0003253491895308543	0.001214511741745388	0.0	0.6693358365466218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044798203838904605	0.00016792415399555504	0.0003809043750213619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003101595688698631	0.0	0.003259009691478524	0.0	0.0	0.0	0.0008991522778652719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010096145030803026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004903386010902384	0.0	0.0	0.0	0.0	0.0	0.0	0.00011807894490817344	0.0	0.0	0.002756766620256121	0.0006969484338888686	0.0	0.0	0.000309352066891802	0.0	0.0	0.0	0.0	0.0	0.0006804339593780614	0.0003242515633876096	0.0	0.0029591873520645328	0.0	0.0008593141112215397	0.0	0.0	0.0	0.0	0.0006928776702044203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005790038757411872	0.0	0.0	0.0	0.0018426296111201661	0.0	0.0	0.0065926478199243264	0.0	0.0	0.6038106753736087	0.0	0.0	0.0	0.0	0.0	0.0	0.0008653229272133652	0.0	0.0	0.0007588949351465392	0.0	0.0	0.0	0.0009273334752135759	0.0	0.0
bin_141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020839990362035506	0.0	0.0011677482905821071	0.0	0.011183537497455254	0.0	0.0	0.0	0.0014423876917371143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009886855231980263	0.0	0.0	0.0	0.0	0.0	0.0004242827491287576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010413753719449254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017866862533175974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005962931118074776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_142	0.00030322617261565666	0.0	0.0	0.0	0.0	0.00012950610221330484	0.0	0.0	0.0	0.0	0.0008645987897488967	0.0	0.000484469398127888	0.0	0.0	0.0	0.0	0.0	0.002393641515106357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034044718494059703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017602424235105488	0.0009585161559737798	0.0007185913755014698	0.00027166490770626255	0.0	0.0	0.0	0.0	0.0	0.0	0.00048637031994060013	0.0	0.0	0.0	0.0	0.00024903847970832833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021602022616529353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002526453444022491	0.003270905931465439	0.0	0.0	0.0	0.002283824640083351	0.0	0.0	0.001756985725988195	0.0	0.0	0.0	0.0	0.002911754879648434	0.0	0.0	0.0	0.0	0.0006128716392469804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012388545113663492	0.0	0.001721711751474231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014819659507652962	0.0	0.0	0.0	0.0	0.0008118774791065576	0.0	0.0	0.0	0.0	0.0	0.0
bin_143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027898332529963533	0.0	0.0	0.0	0.0	0.0	0.0	0.001664909051985347	0.0	0.0	0.0	0.0	0.0017049824060386862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014558739693825856	0.039788963391915184	0.0	0.0	0.0	0.0	0.004991655210080906	0.0	0.0	0.006618361819568964	0.0	0.0	0.0	0.0	0.0011343587314782684	0.015635659334172887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015457712118128312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_144	0.0	0.0	0.0	0.0	0.003992404578934931	0.00017576405880351777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006297035594212653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.617189377598243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023889789557929398	0.0	0.0	0.0007374004158397143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006759838068432942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019790691560268754	0.004017104018617748	0.0	0.0	0.0	0.0	0.0	0.0	0.0004497454817801862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009192906958181543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001101869939255083	0.0	0.0	0.0	0.0	0.0	0.0
bin_145	0.0	0.0	0.0	0.0	0.0	0.0004929346336561357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43045403998112247	0.0	0.0	0.0	0.0	0.002277708893998069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006699950344811003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047395331055177906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007710913019897642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366197924651129	0.0	0.0	0.0	0.0	0.0	0.0	0.005550348211387234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282924565380465	0.0	0.0	0.007710246302096248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003776103399735468	0.0	0.0
bin_146	0.0	0.005585747258277517	0.0	0.0	0.0027981225428515364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004413349624502602	0.0	0.0	0.0	0.0005692081936653458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003245179080950103	0.0	0.0006621564149611364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016743433032494518	0.0	0.00034176220311295317	0.0	0.0008451627539451833	0.0	0.0	0.0	0.0	0.0	0.009252712890168073	0.0	0.0	0.0	0.0	0.0002368855023499922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020547852626171163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007287676620299081	0.0	0.0	0.0	0.0013367849811297865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000531889550402295	0.00020986626283928643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005829637504578335	0.0	0.0013265327126042287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007070393465474348	0.0	0.0016376929124668877	0.0	0.0	0.0008396103880306875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028192932202587727	0.0	0.0	0.0	0.0	0.0	0.0	0.005658126103748262	0.0	0.0	0.0	0.0
bin_147	0.0007983832855012797	0.0	0.0	0.0	0.007745321625609522	8.524619303606262e-05	0.0	0.0	0.0	0.0005593874355369317	0.0	0.0	0.0003188974969291612	0.0	0.0	0.00038361408522541565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146220435760453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011586632819641074	0.0012618687747353275	0.0	0.00035764182177776965	0.0	0.0	0.0	0.0005513034325773581	0.0	0.001436586896202437	0.0	0.0	0.000591988967680226	0.0	0.0	0.00024589091114398504	0.0	0.0	0.0	0.0	0.0	0.0	0.0035929777278041314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003326029187891663	0.0	0.0	0.0	0.0	0.0015033064295951017	0.0	0.00014522967446579967	0.0	0.0	0.0	0.0	0.0	0.0009583178487426793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009758434734196018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016309290298242523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012182754618932786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
