mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_48	12631	10651	843.242815295701	2.5171427322259734	bin_28	2589090	141432	54.62614277603328	15417	0.004608756413250554	6	0.00018347055213654563	0.03980912326133199	0.046079452150708085	0.003981613139333436	0.8639235364850202
vMAG_48	12631	10651	843.242815295701	2.097618943521644	bin_196	152453	13296	87.21376424209429	627	0.055507074768548575	5	0.0025965476345234757	0.046778679030564436	0.024051466666418865	0.10795797489343247	1.9449408087814353
vMAG_48	12631	10651	843.242815295701	0.4195237887043288	bin_101	847593	316143	372.98915871178735	19515	0.05466858969993315	1	9.340602778125998e-05	0.0017085867459532104	0.0011247613473626436	0.08304519709917109	1.5190660222806633
vMAG_48	12631	10651	843.242815295701	1.6780951548173153	bin_37	2365536	2542906	1074.9808922798047	310284	0.11111383572278644	4	0.00013387290712160203	0.0012048266199323396	0.001561046495680899	0.08575843672305813	0.7718070046381398
vMAG_66	48856	4156	85.06631734075651	0.12840198843887776	bin_99	866262	326896	377.36389221736613	22976	0.0615718439486903	2	4.7256638403405026e-05	0.0007675040306212922	0.0003402603987477336	0.13888374485342542	2.2556372514872463
vMAG_66	48856	4156	85.06631734075651	0.12840198843887776	bin_11	3471114	3311405	953.989122800346	614653	0.1021822006798358	2	1.1793513579966099e-05	0.00011541651580707618	0.00013459481389260048	0.08762234768849783	0.8575108688747282
vMAG_66	48856	4156	85.06631734075651	0.06420099421943888	bin_65	1580192	617409	390.7177102529313	62998	0.050622546503511126	1	1.2953055735192446e-05	0.00025587523010708353	0.00016431554683783936	0.07883037232000713	1.5572186261815086
vMAG_66	48856	4156	85.06631734075651	0.4494069595360722	bin_67	1551931	103875	66.93274378822254	15291	0.012755426416851522	7	9.232253582030165e-05	0.007237902740619629	0.006714306542669324	0.013750122255156691	1.077982170552217
vMAG_66	48856	4156	85.06631734075651	83.20448850839279	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	1296	0.011399707218701791	0.18135490508835794	0.21558346897585334	0.052878392173838835	0.8412282534922508
vMAG_66	48856	4156	85.06631734075651	0.12840198843887776	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	2	1.2844044988797541e-05	0.0004347957258727764	0.0005354294443829223	0.023988305319294103	0.8120504586255518
vMAG_66	48856	4156	85.06631734075651	0.2568039768777555	bin_22	2855010	551889	193.3054525203064	4450	0.001093535291850599	4	2.8677048484320857e-05	0.02622416368089085	0.0013284880148467552	0.02158623048445705	19.739857181862405
