k141_819279	bin_1
k141_955940	bin_1
k141_313353	bin_1
k141_465782	bin_1
k141_1398043	bin_1
k141_577632	bin_1
k141_1452060	bin_1
k141_313352	bin_1
k141_2202172	bin_1
k141_2510547	bin_1
k141_11706	bin_1
k141_671988	bin_1
k141_379722	bin_1
k141_308363	bin_1
k141_728201	bin_1
k141_308381	bin_1
k141_1651488	bin_1
k141_1211640	bin_1
k141_777209	bin_1
k141_412471	bin_1
k141_384713	bin_1
k141_111699	bin_1
k141_777210	bin_1
k141_1967994	bin_1
k141_1110088	bin_1
k141_560687	bin_1
k141_660605	bin_1
k141_343902	bin_1
k141_1408892	bin_1
k141_3044585	bin_1
k141_1130527	bin_1
k141_157645	bin_1
k141_308362	bin_1
k141_179288	bin_1
k141_569952	bin_1
k141_779058	bin_1
k141_179289	bin_1
k141_959514	bin_1
k141_1482813	bin_1
k141_335089	bin_1
k141_925655	bin_1
k141_827460	bin_1
k141_2607690	bin_1
k141_612009	bin_1
k141_279469	bin_1
k141_2386375	bin_1
k141_201584	bin_1
k141_1429315	bin_1
k141_1482814	bin_1
k141_313354	bin_1
k141_1967996	bin_1
k141_456928	bin_1
k141_1530896	bin_1
k141_1024803	bin_1
k141_160812	bin_1
k141_2265774	bin_1
k141_431768	bin_1
k141_2773568	bin_1
k141_201587	bin_1
k141_211854	bin_1
k141_442990	bin_1
k141_865619	bin_1
k141_485728	bin_1
k141_168363	bin_1
k141_157644	bin_1
k141_1301764	bin_1
k141_592825	bin_1
k141_438842	bin_1
k141_503036	bin_1
k141_3129	bin_1
k141_450974	bin_1
k141_837784	bin_1
k141_552846	bin_1
k141_578416	bin_1
k141_126872	bin_1
k141_1757869	bin_1
k141_819277	bin_1
k141_2119302	bin_1
k141_2951420	bin_1
k141_1868391	bin_1
k141_2165283	bin_1
k141_1178362	bin_1
k141_275628	bin_1
k141_2493125	bin_1
k141_958614	bin_1
k141_2167150	bin_1
k141_193526	bin_1
k141_572447	bin_1
k141_595140	bin_1
k141_528904	bin_1
k141_576412	bin_1
k141_776215	bin_1
k141_1301661	bin_1
k141_803615	bin_1
k141_2677561	bin_1
k141_790073	bin_1
k141_1745342	bin_1
k141_587707	bin_1
k141_463242	bin_1
k141_512003	bin_1
k141_887323	bin_1
k141_193528	bin_1
k141_2216437	bin_1
k141_1670414	bin_1
k141_552845	bin_1
k141_435622	bin_1
k141_1643710	bin_1
k141_1967995	bin_1
k141_938101	bin_1
k141_373261	bin_1
k141_2161860	bin_1
k141_2355721	bin_1
k141_949663	bin_1
k141_2075048	bin_1
k141_257283	bin_1
k141_653944	bin_1
k141_979616	bin_1
k141_1024804	bin_1
k141_363306	bin_1
k141_1314198	bin_1
k141_1098986	bin_1
k141_1309598	bin_1
k141_1092041	bin_1
