k141_72041	vMAG_1
k141_72042	vMAG_1
k141_137413	vMAG_10
k141_706259	vMAG_10
k141_80351	vMAG_100
k141_80352	vMAG_100
k141_254022	vMAG_101
k141_86992	vMAG_101
k141_113617	vMAG_102
k141_606714	vMAG_102
k141_216681	vMAG_103
k141_193595	vMAG_103
k141_519992	vMAG_103
k141_699362	vMAG_103
k141_793132	vMAG_103
k141_193596	vMAG_103
k141_699361	vMAG_103
k141_111990	vMAG_103
k141_519990	vMAG_103
k141_519991	vMAG_103
k141_202643	vMAG_103
k141_216680	vMAG_103
k141_197628	vMAG_103
k141_98284	vMAG_103
k141_98285	vMAG_103
k141_591081	vMAG_104
k141_591083	vMAG_104
k141_106115	vMAG_104
k141_108254	vMAG_105
k141_316884	vMAG_105
k141_456615	vMAG_106
k141_347293	vMAG_106
k141_347292	vMAG_106
k141_108623	vMAG_106
k141_111992	vMAG_107
k141_793134	vMAG_107
k141_154598	vMAG_108
k141_118548	vMAG_108
k141_126226	vMAG_109
k141_126225	vMAG_109
k141_126228	vMAG_109
k141_305178	vMAG_11
k141_440074	vMAG_11
k141_162852	vMAG_11
k141_102845	vMAG_11
k141_153214	vMAG_11
k141_517275	vMAG_11
k141_417916	vMAG_11
k141_541330	vMAG_11
k141_49070	vMAG_11
k141_188530	vMAG_11
k141_310255	vMAG_11
k141_123592	vMAG_11
k141_403696	vMAG_11
k141_622762	vMAG_11
k141_691389	vMAG_11
k141_787776	vMAG_11
k141_95858	vMAG_11
k141_90191	vMAG_11
k141_368621	vMAG_11
k141_454417	vMAG_11
k141_211673	vMAG_11
k141_33604	vMAG_11
k141_303307	vMAG_11
k141_57821	vMAG_11
k141_258654	vMAG_11
k141_366893	vMAG_11
k141_458189	vMAG_11
k141_495207	vMAG_110
k141_555765	vMAG_110
k141_762102	vMAG_110
k141_771519	vMAG_110
k141_148938	vMAG_110
k141_207718	vMAG_110
k141_771518	vMAG_110
k141_133620	vMAG_110
k141_732478	vMAG_110
k141_667339	vMAG_110
k141_407385	vMAG_110
k141_607969	vMAG_110
k141_771520	vMAG_110
k141_606632	vMAG_110
k141_503554	vMAG_110
k141_627678	vMAG_110
k141_378639	vMAG_110
k141_364191	vMAG_111
k141_151015	vMAG_111
k141_151639	vMAG_112
k141_299350	vMAG_112
k141_154658	vMAG_113
k141_325711	vMAG_113
k141_592580	vMAG_113
k141_211222	vMAG_114
k141_157331	vMAG_114
k141_167202	vMAG_115
k141_348968	vMAG_115
k141_343336	vMAG_116
k141_168822	vMAG_116
k141_420304	vMAG_117
k141_174719	vMAG_117
k141_175610	vMAG_118
k141_511185	vMAG_118
k141_176608	vMAG_119
k141_506907	vMAG_119
k141_464944	vMAG_119
k141_460301	vMAG_12
k141_388651	vMAG_12
k141_481941	vMAG_12
k141_425183	vMAG_12
k141_198708	vMAG_120
k141_778891	vMAG_120
k141_731695	vMAG_120
k141_385982	vMAG_121
k141_490141	vMAG_121
k141_199533	vMAG_121
k141_375667	vMAG_121
k141_348492	vMAG_122
k141_207353	vMAG_122
k141_282855	vMAG_123
k141_212607	vMAG_123
k141_585587	vMAG_124
k141_230089	vMAG_124
k141_534896	vMAG_125
k141_597684	vMAG_125
k141_780003	vMAG_125
k141_249105	vMAG_125
k141_279424	vMAG_126
k141_427392	vMAG_126
k141_381519	vMAG_127
k141_242069	vMAG_127
k141_512540	vMAG_128
k141_775325	vMAG_128
k141_314667	vMAG_129
k141_314669	vMAG_129
k141_255722	vMAG_13
k141_451230	vMAG_13
k141_298959	vMAG_13
k141_192687	vMAG_13
k141_412420	vMAG_13
k141_658531	vMAG_13
k141_121078	vMAG_13
k141_209376	vMAG_13
k141_13583	vMAG_13
k141_131217	vMAG_13
k141_495401	vMAG_130
k141_314782	vMAG_130
k141_326070	vMAG_130
k141_326069	vMAG_130
k141_318584	vMAG_131
k141_696372	vMAG_131
k141_704228	vMAG_132
k141_339837	vMAG_132
k141_704230	vMAG_132
k141_375782	vMAG_133
k141_652060	vMAG_133
k141_427033	vMAG_134
k141_385066	vMAG_134
k141_391562	vMAG_135
k141_549026	vMAG_135
k141_396878	vMAG_136
k141_790132	vMAG_136
k141_401724	vMAG_137
k141_562366	vMAG_137
k141_527510	vMAG_138
k141_427887	vMAG_138
k141_441833	vMAG_139
k141_752282	vMAG_139
k141_307661	vMAG_14
k141_759762	vMAG_14
k141_452670	vMAG_140
k141_634628	vMAG_140
k141_528076	vMAG_141
k141_528077	vMAG_141
k141_731552	vMAG_142
k141_731553	vMAG_142
k141_538151	vMAG_142
k141_560545	vMAG_143
k141_560546	vMAG_143
k141_578647	vMAG_144
k141_578646	vMAG_144
k141_605065	vMAG_145
k141_605063	vMAG_145
k141_780238	vMAG_146
k141_711199	vMAG_146
k141_780237	vMAG_146
k141_793065	vMAG_147
k141_793064	vMAG_147
k141_793191	vMAG_148
k141_793189	vMAG_148
k141_793190	vMAG_148
k141_164775	vMAG_15
k141_47387	vMAG_15
k141_503230	vMAG_15
k141_783895	vMAG_15
k141_271116	vMAG_15
k141_165324	vMAG_15
k141_724483	vMAG_15
k141_266637	vMAG_15
k141_364013	vMAG_15
k141_201600	vMAG_15
k141_661050	vMAG_15
k141_53791	vMAG_15
k141_677623	vMAG_15
k141_19181	vMAG_15
k141_16313	vMAG_15
k141_139072	vMAG_15
k141_71495	vMAG_16
k141_519219	vMAG_16
k141_519220	vMAG_16
k141_165604	vMAG_16
