k141_113	vMAG_1
k141_70086	vMAG_1
k141_287095	vMAG_10
k141_248634	vMAG_10
k141_27335	vMAG_100
k141_27336	vMAG_100
k141_27334	vMAG_100
k141_29763	vMAG_101
k141_29762	vMAG_101
k141_31308	vMAG_102
k141_30262	vMAG_102
k141_31390	vMAG_103
k141_94551	vMAG_103
k141_31697	vMAG_104
k141_221579	vMAG_104
k141_31698	vMAG_104
k141_277526	vMAG_104
k141_34752	vMAG_105
k141_34751	vMAG_105
k141_138409	vMAG_106
k141_35264	vMAG_106
k141_35265	vMAG_106
k141_36694	vMAG_107
k141_189034	vMAG_107
k141_37170	vMAG_108
k141_37165	vMAG_108
k141_37167	vMAG_108
k141_37168	vMAG_108
k141_37166	vMAG_108
k141_41996	vMAG_109
k141_41995	vMAG_109
k141_7129	vMAG_11
k141_7128	vMAG_11
k141_188963	vMAG_11
k141_188962	vMAG_11
k141_188964	vMAG_11
k141_398767	vMAG_11
k141_42333	vMAG_110
k141_42332	vMAG_110
k141_153968	vMAG_111
k141_153967	vMAG_111
k141_153969	vMAG_111
k141_42334	vMAG_111
k141_48510	vMAG_112
k141_262814	vMAG_112
k141_49200	vMAG_113
k141_300548	vMAG_113
k141_371516	vMAG_113
k141_200665	vMAG_113
k141_85736	vMAG_113
k141_55040	vMAG_114
k141_407028	vMAG_114
k141_356841	vMAG_114
k141_407029	vMAG_114
k141_235090	vMAG_114
k141_55039	vMAG_114
k141_55216	vMAG_115
k141_92856	vMAG_115
k141_57107	vMAG_116
k141_203022	vMAG_116
k141_57106	vMAG_116
k141_248259	vMAG_117
k141_57883	vMAG_117
k141_58088	vMAG_118
k141_58090	vMAG_118
k141_58092	vMAG_118
k141_58089	vMAG_118
k141_272182	vMAG_119
k141_59197	vMAG_119
k141_362023	vMAG_12
k141_343050	vMAG_12
k141_145822	vMAG_120
k141_60302	vMAG_120
k141_261040	vMAG_121
k141_418388	vMAG_121
k141_179540	vMAG_122
k141_63930	vMAG_122
k141_298526	vMAG_123
k141_68849	vMAG_123
k141_16969	vMAG_123
k141_69822	vMAG_124
k141_69821	vMAG_124
k141_289647	vMAG_125
k141_365169	vMAG_125
k141_74698	vMAG_126
k141_145615	vMAG_126
