mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_84324	5158	764	148.11942613416053	66.20489501451115	bin_98	1378148	434028	314.9356963112815	30865	0.03265296268186272	118	0.016662236535692158	0.5102825338708789	0.21021718334867456	0.07926201022328185	2.427406388679959
k141_84672	8832	17846	2020.606884057971	1600.5647400173098	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	6977	0.15044433271574711	1.1565270471873925	0.9917624915907036	0.15169391259639903	1.166133078225635
k141_84703	8015	3119	389.14535246412976	141.92359913397672	bin_34	3172113	1342566	423.24028179324	103656	0.02079103200437203	558	0.02200294159849865	1.0582900162854723	0.33532630337702307	0.06561650958159317	3.1560006048663207
k141_85015	5628	15045	2673.2409381663115	2582.497047643174	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	8367	0.41627874731325276	1.1297940608087906	1.1244318313594939	0.37021252485350853	1.004768834623628
k141_85324	5072	1880	370.66246056782336	98.42001094306231	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	248	0.01359932933652729	0.7078519643938187	0.18396270985766902	0.07392438036517847	3.8478013557284516
k141_85736	12746	894	70.1396516554213	34.58721354567793	bin_47	2817994	249732	88.62048677179583	29212	0.007407670796004633	215	0.006013028805733212	0.8117300257155557	0.3902846261129496	0.015406778549337535	2.0798411502907586
k141_85988	5765	605	104.94362532523851	43.54044029451385	bin_53	2694484	247050	91.68731378623885	21819	0.006031714431258283	117	0.007548160634910913	1.2514121351292624	0.4748796588808859	0.015894891460921087	2.635219495563094
k141_86514	5562	1261	226.71700827040632	14.029517838515243	bin_16	3777055	187773	49.714129129705555	5536	0.0007795613692002539	25	0.0011900239864614378	1.5265302174763666	0.28220383388215126	0.004216895178533945	5.4093177845126235
k141_86592	7030	2182	310.3840682788051	187.16627232892768	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	720	0.02848762015212176	0.688415332436161	0.3805392352925127	0.07486119041108576	1.8090521780414843
k141_86660	7276	1979	271.99010445299615	99.29184210855115	bin_93	1581948	685850	433.5477525177819	46405	0.0372055257739662	257	0.02243108741225161	0.602896665095573	0.22902169722233473	0.09794306689848457	2.6324871067140845
k141_86892	5829	465	79.7735460627895	51.705076151808015	bin_109	1102209	355044	322.1203964039488	34375	0.0567405387086663	35	0.005476623484867468	0.09652047036400437	0.16051475389024503	0.03411912831771347	0.6013183712071853
k141_86956	5085	3824	752.015732546706	627.4142979052433	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	1566	0.07419655572040765	1.070976159307047	0.8416648064783508	0.08815451846068856	1.2724497342215941
k141_87144	47327	131172	2771.6102858833224	2437.0927466059206	bin_5	4839183	14272266	2949.3131381888224	3521047	0.30138098099179556	65401	0.28838432732655966	0.9568763310064688	0.8263255315447932	0.3489960267685702	1.1579895507011801
k141_87228	20387	6348	311.3748957669103	107.3593555029368	bin_33	3190552	1603858	502.6898166837588	140085	0.027596753041220192	983	0.01520961875172686	0.5511379809432235	0.21356978387027156	0.07121615462684375	2.5805990480282577
k141_87229	7467	2133	285.6568903173965	109.55508407900152	bin_33	3190552	1603858	502.6898166837588	140085	0.027596753041220192	377	0.01586159887766305	0.574763228629513	0.21793774300369886	0.07278041269516977	2.637281733342343
k141_87231	7355	1765	239.97280761386813	94.74251105794275	bin_33	3190552	1603858	502.6898166837588	140085	0.027596753041220192	304	0.01298456454955891	0.47051058978439864	0.1884711166081669	0.0688941880498004	2.4964599258070628
k141_87281	9630	1212	125.85669781931465	17.0002511215632	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	62	0.002213775952840859	0.4351438035753341	0.17275458546809894	0.012814571299756657	2.518855302140089
k141_87961	9043	2235	247.15249364149065	51.30562829017245	bin_1	7557399	1737186	229.8655926463589	70493	0.002471677401291282	197	0.0028860331875227583	1.167641532028008	0.2231983817130238	0.012930349966575747	5.231406800831097
k141_88096	5503	308	55.96947119752862	21.58822460476104	bin_91	1675268	190603	113.77463187979475	9310	0.006689676567869019	54	0.005857468396579218	0.8755981454638697	0.18974550168239127	0.030870130488699757	4.614592376105467
k141_89182	8840	3132	354.29864253393663	144.94035376388317	bin_98	1378148	434028	314.9356963112815	30865	0.03265296268186272	360	0.029740556471190185	0.9108072906263343	0.46022205631661567	0.06462218849139596	1.979060495092249
k141_89228	6806	18149	2666.617690273288	2537.1142357908852	bin_28	3420670	12575792	3676.4119309959747	3414626	0.5873893631723244	9678	0.4165311229000986	0.7091226859310686	0.69010608261832	0.6035754985954402	1.0275560581071796
k141_89767	16798	13523	805.0363138468865	525.8352637065998	bin_87	1853113	1344233	725.3918136670565	189896	0.11331410421764404	3972	0.12876697137376694	1.1363719658979288	0.7248982602220956	0.1776345432727554	1.5676295947375638
k141_89768	27054	20747	766.8736600872329	489.64665288878575	bin_87	1853113	1344233	725.3918136670565	189896	0.11331410421764404	6067	0.12280829552444339	1.0837864921789764	0.6750098962565987	0.181935548212702	1.605586078351339
k141_89894	5765	186	32.263660017346055	20.340133489196425	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	29	0.0018200853730123727	0.6549158519859041	0.33989816628417047	0.005354796093517898	1.9268001917914568
k141_89996	5597	1746	311.9528318742183	80.95661726839575	bin_73	2342545	539365	230.2474445528261	30924	0.01133254247024396	225	0.017201969064046727	1.5179267237880834	0.3516070175094678	0.04892385022885251	4.317111571151192
k141_90766	9693	16138	1664.912823687197	950.7309724005873	bin_37	3018073	6210642	2057.8170243065692	815659	0.1796980912181158	3774	0.12942285929379863	0.7202238956267287	0.4620094795459081	0.2801303112243574	1.5588941948433828
k141_91140	39360	155289	3945.3506097560976	3243.3236256578634	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	71124	0.4214433685206904	0.80601659156694	0.6858710000401471	0.6144644816532867	1.175172286799938
k141_91141	12678	53222	4197.980754062155	3490.200761181629	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	25514	0.46645711829657066	0.8921060448079652	0.7380785153461125	0.6319884790005459	1.2086871874188392
k141_91638	6504	1410	216.78966789667896	89.92240243945848	bin_51	2759603	679591	246.26404595153724	66027	0.017421961626740316	258	0.014408452685125667	0.8270281495173697	0.3651462887812477	0.03945939785727221	2.264922785543705
k141_91717	6203	384	61.9055295824601	18.571658874738027	bin_83	2051687	159709	77.8427703640955	5078	0.00243285809100744	27	0.0021215382993442595	0.8720353674495401	0.23857911001718524	0.008892389191960025	3.655120380768987
k141_91912	6464	3015	466.42945544554453	112.09007268093848	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	366	0.015754077027035872	0.8200076705875645	0.2095142372058643	0.0751933483716252	3.9138517817375917
k141_92215	5494	1385	252.09319257371678	161.03461945545254	bin_58	2630086	785022	298.4776923644322	103007	0.029839992577669904	359	0.02484481938958335	0.8326013930772697	0.5395197817960686	0.04604987662708976	1.5432268123803141
k141_92802	5196	232	44.64973056197075	18.604054400821145	bin_17	3677289	364562	99.13879491114243	13411	0.001994009012421498	10	0.0005233630948802457	0.2624677680090726	0.18765665265041662	0.002788939733755204	1.3986595428514903
k141_92856	5210	735	141.07485604606526	57.12233434994054	bin_15	3813791	1255376	329.1674871538582	107657	0.014839325805352271	132	0.006652318150617092	0.44828978336857617	0.17353577306145257	0.038333987472781016	2.5832701549658443
k141_92872	6556	782	119.28004881025015	37.24355954412874	bin_120	643383	163834	254.64458961458416	7743	0.03767512465590476	74	0.017543780839364784	0.4656595299842008	0.1462570227802543	0.1199517158620387	3.1838439011837183
k141_93567	5995	127	21.184320266889074	7.061440088963025	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	5	0.0003011403432248206	0.10835842503585148	0.1180017102070103	0.0025519998201426943	0.9182784287258073
k141_94323	10401	12487	1200.5576386885875	969.0961369844682	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	5288	0.1247488712715345	1.4912228604102287	1.0326934145510205	0.12079952240788813	1.4440131402005318
k141_94551	9362	10394	1110.232856227302	896.6459996916836	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	4282	0.1121986409799638	1.341199937369372	0.9554887113124036	0.11742539671227961	1.4036795217885703
k141_95159	38035	36428	957.7494413040621	413.4495327508788	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	2196	0.009035266956106928	0.07437289605990335	0.11137015477752221	0.08112826074594369	0.6677991622483944
k141_95160	17436	17073	979.1810048176187	437.0779727149612	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	1107	0.00993557106671373	0.081783659279822	0.11773490502513428	0.08438934116091286	0.6946424194453009
k141_95161	33229	30803	926.9914833428631	413.28271842127646	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	1749	0.00823691551144559	0.06780134601035674	0.11132522030248893	0.07398966280115625	0.6090385074121509
k141_96459	5555	278	50.04500450045005	11.46864686468647	bin_100	1332989	132870	99.67824190597221	5207	0.005912386483018609	22	0.0029710643070602685	0.502515239082167	0.1150566728043317	0.025822616234635398	4.367545374241415
k141_96674	8569	3349	390.8274010969775	62.03609541221865	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	240	0.00645059657601421	1.0657225807313206	0.25074439883683475	0.02572578532536539	4.250234843430387
k141_96887	17041	1532	89.90082741623144	26.271287368282106	bin_18	3664545	423892	115.67384218231732	12622	0.0019058307714934595	109	0.0017536206246959163	0.9201344898643508	0.2271151962504632	0.007721282651478852	4.0513999285614695
k141_96918	86933	267351	3075.3683871487237	1152.7061826372637	bin_7	4376542	11437141	2613.2825870287547	1163402	0.1222560397846996	41910	0.11238679488213062	0.9192739686321484	0.4410951147644027	0.2547903867449508	2.0840719787231152
k141_97071	5010	360	71.8562874251497	10.26518391787853	bin_100	1332989	132870	99.67824190597221	5207	0.005912386483018609	22	0.0032942639173093396	0.5571800704793288	0.10298319594723401	0.03198836360640077	5.41039793292892
k141_97086	5589	702	125.60386473429952	38.56259005000424	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	105	0.008914988449828841	1.141159005380314	0.2804427272248039	0.03178898072362046	4.0691338893789775
k141_97325	5690	1251	219.85940246045695	109.70020289780629	bin_93	1581948	685850	433.5477525177819	46405	0.0372055257739662	239	0.026647614120587224	0.7162273228573306	0.25302911215831286	0.10531441972540534	2.830612322621629
k141_97513	11374	1020	89.67821346931598	24.287849481273074	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	117	0.002984101492753938	1.0436348101712591	0.24631015693122116	0.012115218998407803	4.237075820071359
k141_97622	17616	981	55.68801089918256	23.23407077250663	bin_63	2543305	202885	79.77218619080291	13363	0.00414446188397524	63	0.0014061602041159653	0.3392865572133625	0.2912552843535499	0.004827930271675521	1.1649112494779947
k141_97623	31325	1827	58.324022346368714	21.17573425438698	bin_63	2543305	202885	79.77218619080291	13363	0.00414446188397524	175	0.002223979561449912	0.5366147943232474	0.26545260028022616	0.008378066589297519	2.0215089012379903
k141_98173	24141	4874	201.89718735760738	63.845435114472245	bin_25	3536932	1088669	307.80037614520154	38062	0.006139394631117167	228	0.0026886067184998187	0.4379270074728168	0.20742481186687647	0.012961837565630019	2.111256621285378
k141_98230	16156	1366	84.55063134439217	27.040967682215516	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	71	0.00101391799502419	0.16751246021569927	0.10929719448635612	0.009276706504582424	1.532632754234239
k141_98433	13204	4669	353.60496819145715	134.85784940005004	bin_15	3813791	1255376	329.1674871538582	107657	0.014839325805352271	807	0.016081158799378936	1.0836852704978523	0.40969371114412434	0.039251661331266605	2.6451108255274813
k141_98600	18062	699	38.70003321891264	17.527817735920074	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	101	0.00201903412823511	0.7265029849084587	0.292902360280319	0.006893198560444563	2.480358929894477
k141_98783	8386	1939	231.2186978297162	60.56981833808056	bin_73	2342545	539365	230.2474445528261	30924	0.01133254247024396	230	0.011750126485283844	1.0368482197297157	0.26306401991004036	0.04466641424130149	3.941429238724039
k141_98978	10387	33229	3199.0950226244345	1377.0511494030466	bin_69	2432999	8557150	3517.1202289848866	1102647	0.37874411260686486	5335	0.21201199272848031	0.5597763388827857	0.3915280285429685	0.5414988896643269	1.4297222627098656
k141_99223	5929	2141	361.106426041491	244.0423576204374	bin_58	2630086	785022	298.4776923644322	103007	0.029839992577669904	640	0.04113473547806025	1.378510244967102	0.8176234400876736	0.05031012255916902	1.685996483686041
k141_99357	5616	8212	1462.2507122507122	317.3966769111126	bin_26	3478540	1042607	299.72545953187256	209375	0.03475036143287684	827	0.042333230251149837	1.2182097827362148	1.0589580124652738	0.03997630666450816	1.150385348990561
k141_100448	7838	1663	212.1714723143659	98.2833013688482	bin_30	3242753	662387	204.26686830603504	66694	0.012727447078211792	359	0.014158795714236026	1.1124615665049253	0.4811514573259086	0.029426899781050744	2.3120818810102826
k141_100540	5587	162	28.99588330051906	6.903781738218823	bin_110	1080194	50628	46.8693586522421	1798	0.003096642889139475	10	0.0016656036481599446	0.5378739841140671	0.14729840426115082	0.011307682907459975	3.651594101185579
k141_100595	7855	586	74.60216422660726	25.05721546542534	bin_71	2346744	211238	90.01322683684288	18623	0.006812660412239069	88	0.004789904684976353	0.7030887194041261	0.2783725941837838	0.017206811248861732	2.525710986261605
k141_100691	11597	1639	141.3296542209192	68.48876274239034	bin_30	3242753	662387	204.26686830603504	66694	0.012727447078211792	299	0.007979351651435594	0.6269404698681091	0.33529060934042254	0.023798315339437708	1.869842018842743
k141_100962	8314	5338	642.0495549675246	151.88735670066484	bin_35	3113037	767268	246.4692838536773	108002	0.022337166714733295	700	0.027118468595414558	1.2140514032841765	0.6162526799519432	0.044005437181270056	1.9700545616756604
k141_101041	14546	7180	493.6064897566341	398.029709258912	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	2886	0.047910063660384535	0.6915487581998617	0.5339495757978913	0.08972769308560943	1.295157425991896
k141_101241	6103	2922	478.7809274127478	197.2336524876414	bin_24	3573314	1711105	478.8566020226602	136369	0.0214684947974487	524	0.024069059386519133	1.1211339972180763	0.4118845843505944	0.05843641714454565	2.7219615392640475
k141_102147	6187	88849	14360.594795539033	5268.5311412140145	bin_7	4376542	11437141	2613.2825870287547	1163402	0.1222560397846996	16090	0.5950578822648827	4.867308668862628	2.016058717631536	0.2951590035849532	2.414269299944169
k141_102388	6025	321	53.27800829875519	34.47400536978277	bin_90	1724584	117610	68.19615629044453	15693	0.010592937636719963	77	0.007436511046494108	0.7020253778060358	0.5055124400700745	0.014710836879629024	1.388740062873073
k141_102684	27079	2545	93.98426825215111	34.2062884451292	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	309	0.004978776293566539	0.48622017329519135	0.21848773996798104	0.022787440129575093	2.225388817543932
k141_102686	14846	1530	103.05806277785263	48.05721721733199	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	263	0.007688315714156925	0.7508299185315793	0.3069585522500716	0.02504675519805502	2.446030296363584
k141_102688	15679	1523	97.13629695771414	38.82203172724696	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	239	0.006617919668493418	0.6462965713535771	0.24797013527666886	0.026688373828201432	2.6063484243071517
k141_103382	6610	191	28.895612708018156	4.4454788781566394	bin_116	845663	27150	32.104987447718536	912	0.0025650733890590287	12	0.0021467548715051552	0.836917524723404	0.1384669246607211	0.015503737638177827	6.044169225062686
k141_103696	8860	10763	1214.7855530474042	1186.920044391016	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	6304	0.24095883870022233	0.5586326322881386	0.5641202993246831	0.42714087578248433	0.9902721688208814
k141_103764	7010	1472	209.98573466476464	48.08496865222551	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	109	0.010438398196692206	0.1830395499990533	0.14148148033357447	0.07377925486842045	1.2937350497570166
k141_103765	6203	1446	233.1130098339513	64.25851578923807	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	137	0.014818660580529842	0.25984838987158176	0.18906927035043403	0.07837688564124627	1.3743554909264781
k141_103766	15230	3645	239.33026920551544	56.801050558109	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	267	0.011834227046403361	0.2075157080946305	0.1671270033591157	0.070809784227235	1.2416647455152965
k141_103767	11610	2449	210.93884582256675	60.74592918007867	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	218	0.01264424343380248	0.2217195190862802	0.17873410809093315	0.07074331569310524	1.2404992055208495
k141_103768	19593	4083	208.39075179911194	48.537054600692436	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	259	0.008949697019932257	0.15693485574016297	0.1428116629461433	0.06266783003085216	1.0988938333373077
k141_103903	16797	14589	868.5479549919628	416.8369848143894	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	2020	0.018869257382601895	0.15532040446190518	0.11228262662893419	0.16805144258835375	1.3832986377776857
k141_104369	13364	16310	1220.4429811433702	1173.2402771080217	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	9967	0.2529596842939043	0.5864550769838596	0.5576185686892937	0.4536428635949066	1.0517136801278826
k141_105354	39023	4822	123.56815211541911	34.56411047379412	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	593	0.005296257968932642	1.041042041476722	0.3512364925833418	0.015078894365385283	2.9639347375890974
k141_105571	11695	1840	157.33219324497648	30.527141972905884	bin_1	7557399	1737186	229.8655926463589	70493	0.002471677401291282	52	0.0005883432370986178	0.23803399132558675	0.1328043123873304	0.004430151600670056	1.7923664303260631
k141_106265	9698	443	45.679521550835226	5.374061358921791	bin_141	198349	8370	42.19834735743563	39	0.0022591647099464737	6	0.0032795175472002023	1.4516504851378913	0.12735241296066646	0.025751514800218984	11.398688500595918
k141_106265	9698	443	45.679521550835226	17.017860969919006	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	19	0.0008448256950561452	0.08250446929805196	0.1086991354929175	0.007772147324126524	0.7590167936839544
k141_106266	5371	275	51.2008936883262	16.340710751593466	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	15	0.0012070876898142013	0.11788245767988118	0.10437393601802857	0.011565029890275485	1.1294242813600446
k141_106268	15110	710	46.988749172733286	21.732296492389146	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	37	0.0010628499059342931	0.10379640196285178	0.13881191327006748	0.007656762887969497	0.7477485146459241
k141_106278	12753	17393	1363.8359601662355	372.3902446280176	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	2257	0.04930489989268348	1.1914736601058378	0.7571294611889088	0.06512083127139282	1.5736722993646095
k141_106279	5797	7823	1349.4911160945317	422.44939286437517	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	1116	0.05352922714834914	1.2935563064097135	0.8589077877657202	0.06232243776435524	1.5060479423229425
k141_106996	10534	2009	190.71577748243783	90.96903193722976	bin_51	2759603	679591	246.26404595153724	66027	0.017421961626740316	456	0.015746567099039013	0.9038343348702018	0.3693963184342863	0.042627839838204146	2.446787609311243
k141_107331	62502	37458	599.3088221176922	227.99946988337683	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	6402	0.04040222160987171	0.8476589379414202	0.32407939847258765	0.12466766415974184	2.6155903211882805
k141_107332	7438	3710	498.78999731110514	234.7072503706628	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	791	0.04105557020067549	0.8613665201118753	0.33361386566462864	0.12306314103247538	2.5819266186549323
k141_107333	54997	28676	521.4102587413859	206.28000528351845	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	4931	0.035261091806536554	0.7397954478840006	0.2932072608037186	0.12025995437453148	2.523114352134823
k141_107864	12099	4251	351.35135135135135	110.63312447395492	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	546	0.012575864228309789	0.6545800883025166	0.2067909684548171	0.06081437851120446	3.1654191340834084
k141_107865	9999	3674	367.43674367436745	111.81911560013313	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	514	0.014316839100683659	0.7451987102120595	0.209007775172763	0.06849907420357713	3.565411428336043
k141_109366	6341	2235	352.46806497397887	244.49468821370627	bin_68	2435115	1051271	431.7130813123816	198677	0.0675538894345127	865	0.0561657094714045	0.8314208099868478	0.5663360662374586	0.09917381713749947	1.4680696843316385
k141_109367	12854	4607	358.4098335148592	245.02356300835405	bin_68	2435115	1051271	431.7130813123816	198677	0.0675538894345127	1705	0.05476021580100346	0.8106152918713655	0.5675611270881514	0.09648337982896829	1.4282431498263337
k141_109368	7106	3103	436.67323388685617	308.4004714325922	bin_68	2435115	1051271	431.7130813123816	198677	0.0675538894345127	1243	0.07204363765504784	1.066461727934815	0.7143644350434634	0.10084997813569004	1.4928818899976861
k141_109822	5590	1398	250.08944543828264	104.45809153977049	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	137	0.010606111133470823	0.27899922731085197	0.4265465679238029	0.024865072025067773	0.654088552790071
k141_109823	9226	2239	242.6837199219597	82.75421867070656	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	178	0.008362533565396284	0.21998076144456852	0.33792047542594167	0.024747046046427006	0.650983818507261
k141_110150	6729	4924	731.7580621191856	211.19006218411528	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	613	0.025348671070857833	1.3194111392011785	0.3947479355278218	0.06421482872852483	3.3424142863140744
k141_110151	7568	4775	630.946088794926	195.553026609184	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	680	0.025007739689487805	1.3016654885110321	0.3655198201177421	0.06841691835324348	3.5611351748086784
k141_110497	8136	2224	273.35299901671584	220.13785611329527	bin_70	2424432	474139	195.5670441571469	41869	0.01433447356355294	484	0.024619786744693145	1.717522909755947	1.1256388164071478	0.02187183525109361	1.525820613789772
k141_110533	5691	186	32.68318397469689	7.003539423149332	bin_141	198349	8370	42.19834735743563	39	0.0022591647099464737	3	0.0027361860323689823	1.2111494218736316	0.16596714946741303	0.01648631094255325	7.2975249967249445
k141_111092	6243	2012	322.2809546692295	82.82538529667222	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	202	0.007448078142014756	1.2305195287690893	0.3347728658072961	0.022248153607234294	3.6756847834776676
k141_111592	9797	1096	111.87098091252425	26.61134187988452	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	103	0.003048501639237608	1.0661575812008932	0.26987337020672136	0.011296044648282542	3.950584603379811
k141_112198	7210	96	13.314840499306518	8.876560332871012	bin_92	1628109	22311	13.703627951199827	2133	0.0016197124402866404	26	0.0022247546794888816	1.3735491709226897	0.6477525779655906	0.0034345747977973518	2.1204842985521153
k141_112396	9121	5989	656.6165990571209	552.9272381179911	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	2229	0.05893496914567685	0.8506856725581915	0.7417417779941524	0.07945483306205448	1.1468757697033725
k141_113279	5247	27592	5258.623975605107	4473.038720446436	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	14639	0.6455604078537606	1.234643699378334	0.945920880710327	0.6824676577273412	1.3052293532744457
k141_113730	17141	4002	233.47529315675865	63.72033587220705	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	512	0.00833564331389052	0.43387444690933	0.1191034785280965	0.06998656476623512	3.6428360638264574
k141_114025	6556	6492	990.2379499694936	671.8939027813497	bin_64	2536939	2270401	894.9371664040799	346199	0.10803941022976075	2252	0.13575104458433532	1.2564956092933304	0.7507721525088362	0.1808152368607433	1.6736044418996243
k141_114468	9191	6246	679.5778478946796	245.2765892032741	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	1077	0.04526877348938441	0.9497616450018812	0.34863716801211964	0.12984494380648118	2.724212253149282
k141_114632	6964	1766	253.58989086731762	59.80893652531076	bin_1	7557399	1737186	229.8655926463589	70493	0.002471677401291282	125	0.0023750835884923066	0.9609197329924561	0.2601909047663561	0.009128234480851908	3.6931334469793793
k141_114880	7174	671	93.5321996097017	12.523139696696461	bin_77	2214443	105650	47.70951431127376	4184	0.0017109230335505964	32	0.0020142997554279665	1.1773175741563238	0.2624872601928216	0.007673895311903038	4.485237010327561
k141_114880	7174	671	93.5321996097017	22.698190700262337	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	58	0.002786810992842957	0.5477806070280373	0.23065638838275682	0.012082088913221233	2.3748772399879807
k141_114926	5759	1960	340.33686403889567	216.96475082479597	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	561	0.02347303550935142	0.33881709431114004	0.2910542453770393	0.0806483185941639	1.1641029110303047
k141_115026	8373	527	62.940403678490384	1.8511883434850112	bin_112	992498	15877	15.99700956576235	988	0.002017065083763641	2	0.0002406685072036237	0.11931618327087413	0.1157208999516399	0.0020797324191585078	1.0310685737903587
k141_115027	7582	644	84.93801107887101	24.859905681620784	bin_1	7557399	1737186	229.8655926463589	70493	0.002471677401291282	12	0.0002094233556561594	0.08472924320412932	0.10814974696916463	0.001936420209248105	0.7834437488632044
k141_115425	12872	7310	567.8993163455563	496.3103135435211	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	2475	0.04641171928695359	0.6699211895506739	0.6657912090886164	0.06970911999647057	1.0062031165411616
k141_115544	7529	749	99.4820029220348	30.712564660493964	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	92	0.005798506196409555	0.7422351247032021	0.223354172587692	0.025961038154024098	3.3231307752345214
k141_116216	5406	62	11.468738438771735	3.2767824110776385	bin_84	1966474	49529	25.18670473141267	2266	0.0011766250000377135	6	0.000565955853356193	0.48099934417342216	0.13009968735572064	0.004350170741062179	3.6971598775504058
k141_116217	5683	83	14.604962167869083	6.043432621187207	bin_84	1966474	49529	25.18670473141267	2266	0.0011766250000377135	12	0.0010768923334279717	0.9152383583499033	0.23994534758053848	0.0044880734062430995	3.814361760203333
k141_116372	5116	382	74.6677091477717	58.32034087281577	bin_45	2888752	343024	118.74470359518574	60272	0.014573889023166234	132	0.00894752574509813	0.6139422175423047	0.4911405654911269	0.0182178512095633	1.2500336170122284
k141_116455	5935	1220	205.5602358887953	108.43468754004411	bin_35	3113037	767268	246.4692838536773	108002	0.022337166714733295	326	0.01767833527880069	0.7914314068820688	0.43995213458087173	0.04018240596932726	1.7989034367023589
k141_117226	5772	220	38.11503811503812	19.36001936001936	bin_40	2997327	533989	178.15506950025807	46715	0.010559414372623964	32	0.001849649886050319	0.17516595341174113	0.10866948335697693	0.017020876780781763	1.611914844909354
k141_117546	8348	778	93.19597508385242	39.74122661233346	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	142	0.00586573694227217	1.1529798580372186	0.40384574794305494	0.014524696550969454	2.8550006132534462
k141_117548	6210	696	112.07729468599034	49.011292853037574	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	136	0.007546471113628969	1.483348005357956	0.4980470888069775	0.015152123731323866	2.9783288341493357
k141_117625	5785	2314	400.0	107.7081192189106	bin_44	2894731	802159	277.1100319857009	87744	0.02111416912423368	262	0.015676839206671015	0.7424795697349038	0.38868357975747486	0.040333165647112805	1.9102416680380105
