mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_9	22654	5578	246.2258320826344	232.75272945479796	bin_33	2421302	632219	261.1070407574107	68703	0.02349903097066235	1192	0.021731134434698055	0.9247672579277227	0.8914073277366881	0.024378456131692462	1.0374238904628894
vMAG_64	10713	1494	139.45673480817698	127.13158966964743	bin_46	2059579	287675	139.6766038107788	51828	0.024518942928980957	557	0.025244433845637633	1.02958899650601	0.9101852865915453	0.02773548882576732	1.1311861570094226
vMAG_2	36660	10680	291.3256955810147	268.1830001376631	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	3743	0.04387670129558945	0.6980227514964228	0.6948642137761272	0.06314428117854655	1.004545546680453
vMAG_2	36660	10680	291.3256955810147	9.600994394455478	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	134	0.013386939193419212	0.15238810178005044	0.1630681955987377	0.08209411494538447	0.9345053535456551
vMAG_73	130568	7280	55.75638747625758	54.40020264898307	bin_178	187056	10905	58.2980497818835	2126	0.1298434853765071	2848	0.11660887085554975	0.898072556489215	0.9331393220273432	0.12496405210124971	0.962420653904133
vMAG_59	33869	8929	263.63341108388204	263.0233054783909	bin_42	2241363	632967	282.40271656130665	131985	0.05277231979753398	3880	0.05111132658425699	0.9685252947065895	0.9313766832030149	0.054877180743332074	1.0398857005694195
vMAG_60	16032	3567	222.4925149700599	41.43945322783689	bin_138	330930	78160	236.18287855437706	2085	0.038969563260084106	233	0.043916940542509095	1.1269549070746838	0.1754549418716487	0.2503032406726728	6.423044543818492
vMAG_60	16032	3567	222.4925149700599	49.62063283504933	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	279	0.0033080681574705413	0.19822182338344937	0.15520066993072465	0.021314780142038886	1.2771969571518451
vMAG_60	16032	3567	222.4925149700599	93.3721585605767	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	525	0.00507135640260742	0.19201247815409267	0.18746966359619777	0.027051610939735404	1.0242322649475701
vMAG_7	31435	4008	127.50119293780817	117.69340886566908	bin_33	2421302	632219	261.1070407574107	68703	0.02349903097066235	792	0.01040549527017641	0.4428052919785193	0.45074774132581	0.023084963752830204	0.9823793917992154
vMAG_68	19395	3014	155.4008765145656	155.01936863441526	bin_25	2741498	553667	201.9578347312309	106005	0.02828815719264171	1219	0.02292587859712026	0.8104408654475279	0.7675828414417188	0.029867627778207676	1.0558350469707096
vMAG_87	10157	1410	138.82051786944965	132.866590466471	bin_32	2446941	324572	132.64398283407732	46779	0.015677342776239105	424	0.01705991669959652	1.0881893024277605	1.0016782339284258	0.017031334136801784	1.0863661259365214
vMAG_77	16288	4311	264.67337917485264	264.3825293076275	bin_42	2241363	632967	282.40271656130665	131985	0.05277231979753398	1818	0.049798231502881124	0.9436430252438546	0.9361897524460706	0.053192455239729576	1.0079612843211647
vMAG_55	16170	2187	135.2504638218924	66.0670468438737	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	212	0.002030384898486869	0.07687474612603937	0.13264732482948766	0.015306640379644597	0.5795423784449365
vMAG_16	33727	8352	247.6354256233878	64.30704740004762	bin_74	1339748	315018	235.13227860761876	4537	0.005069524802628579	181	0.0040056937687220325	0.7901517251962268	0.2734930643332095	0.01464641810383062	2.8891106512066704
vMAG_16	33727	8352	247.6354256233878	159.16882450398526	bin_44	2136148	921639	431.4490381752575	81909	0.036004318542256164	448	0.006218261224713435	0.17270876040648916	0.3689168602094086	0.01685545415621221	0.46815090074347465
vMAG_22	18584	2518	135.49289711579854	134.7901331266087	bin_25	2741498	553667	201.9578347312309	106005	0.02828815719264171	959	0.018823114194578733	0.6654061650744427	0.6674172027343719	0.028202920328486383	0.9969868357427858
vMAG_96	28232	1826	64.67837914423349	60.241956026036966	bin_3	4895307	302646	61.823701761707696	64750	0.005418470297411249	258	0.0018668014418815216	0.3445255467716437	0.9744152211757331	0.001915817201243051	0.3535715979025224
vMAG_33	33229	7017	211.17096512082819	147.52873969692763	bin_58	1825732	436166	238.89924698696194	34476	0.02075351288260169	1217	0.020060247127118156	0.9665952574195417	0.6175353901595977	0.03248436842127174	1.5652467418421672
vMAG_33	33229	7017	211.17096512082819	16.365143680431576	bin_56	1835300	198769	108.30327466899145	8104	0.00482345710908732	135	0.002213652428499613	0.4589348217337987	0.15110479097191248	0.014649783201851547	3.0371957022799227
vMAG_33	33229	7017	211.17096512082819	36.73065581607976	bin_75	1305701	253038	193.79475086562698	6396	0.007528831315640697	303	0.006983636401775483	0.9275857180207233	0.18953380136466128	0.03684639020318614	4.894038484650329
