k141_234379	bin_1
k141_374890	bin_1
k141_249204	bin_1
k141_130820	bin_1
k141_178172	bin_1
k141_81934	bin_1
k141_68744	bin_1
k141_56838	bin_1
k141_90316	bin_1
k141_23527	bin_1
k141_28188	bin_1
k141_232512	bin_1
k141_123645	bin_1
k141_41540	bin_1
k141_41536	bin_1
k141_94292	bin_1
k141_124672	bin_1
k141_280182	bin_1
k141_126778	bin_1
k141_63953	bin_1
k141_83191	bin_1
k141_123644	bin_1
k141_24086	bin_1
k141_205747	bin_1
k141_32195	bin_1
k141_124673	bin_1
k141_25322	bin_1
k141_103908	bin_1
k141_44293	bin_1
k141_177100	bin_1
k141_318383	bin_1
k141_241534	bin_1
k141_126777	bin_1
k141_60409	bin_1
k141_241531	bin_1
k141_140339	bin_1
k141_83192	bin_1
k141_357207	bin_1
k141_80623	bin_1
k141_78243	bin_1
k141_225365	bin_1
k141_100229	bin_1
k141_241118	bin_1
k141_23525	bin_1
k141_103907	bin_1
k141_222533	bin_1
k141_69120	bin_1
k141_241533	bin_1
k141_47366	bin_1
k141_177101	bin_1
k141_301492	bin_1
k141_68745	bin_1
k141_271459	bin_1
k141_374892	bin_1
k141_69121	bin_1
k141_177629	bin_1
k141_46686	bin_1
k141_28187	bin_1
k141_144094	bin_1
k141_271458	bin_1
k141_412493	bin_1
k141_316566	bin_1
k141_256744	bin_1
k141_225364	bin_1
k141_59802	bin_1
k141_48109	bin_1
k141_213248	bin_1
k141_178171	bin_1
k141_271456	bin_1
k141_178169	bin_1
k141_252388	bin_1
k141_255736	bin_1
k141_182644	bin_1
k141_42100	bin_1
k141_131217	bin_1
k141_271457	bin_1
k141_51551	bin_1
k141_316606	bin_1
k141_437105	bin_1
k141_35337	bin_1
k141_255738	bin_1
k141_69122	bin_1
k141_13723	bin_1
k141_316605	bin_1
k141_290450	bin_1
k141_174978	bin_1
k141_359208	bin_1
k141_3497	bin_1
k141_351066	bin_1
k141_126780	bin_1
k141_134888	bin_1
k141_13721	bin_1
k141_63803	bin_1
k141_130821	bin_1
k141_2170	bin_1
k141_221779	bin_1
k141_301493	bin_1
k141_208664	bin_1
k141_421450	bin_1
k141_146856	bin_1
k141_342203	bin_1
k141_332558	bin_1
k141_119321	bin_1
k141_306594	bin_1
k141_385537	bin_1
k141_225327	bin_1
k141_233710	bin_1
k141_35881	bin_1
k141_246157	bin_1
k141_201506	bin_1
k141_71842	bin_1
k141_233272	bin_1
k141_221960	bin_1
k141_370886	bin_1
k141_68748	bin_1
k141_32648	bin_1
k141_63893	bin_1
k141_299573	bin_1
k141_138909	bin_1
k141_208662	bin_1
